video_id,video_keywords,video_description,suggested_words
7303352147972721962,"['hillary', 'clinton', 'email', 'interview', 'kim', 'jong', 'un', 'putin', 'president', 'trump', 'please', 'save', 'us', 'hillary', 'clinton', 'emails', 'two', 'ferns', 'hillary', 'clinton', 'im', 'joe', 'bidens', 'husband', 'hey', 'everyone', 'im', 'joe', ""biden's"", 'husband', 'bing', 'bing', 'trump', 'president', 'trump', 'see', 'please', 'say', 'us', 'history', 'moments', 'bing', 'bing', 'johnkennedy', 'joebiden', 'donaldtrump', 'hillaryclinton', 'uspolitics', 'politics']",Bing bing #johnkennedy #joebiden #donaldtrump #hillaryclinton #uspolitics #politics ,"hillary clinton email interview, kim jong un and putin, president trump please save us, hillary clinton emails, between two ferns hillary clinton, im joe bidens husband, hey everyone im joe biden's husband, bing bing trump, president trump if you see this please say this, us history moments"
7301947792623406382,"['jaime', 'schaefer', 'codepink', 'medea', 'benjamin', 'zionists', 'angry', 'jamie', 'schaefer', 'israel', 'zionist', 'melinda', 'strauss', 'zionist', 'visit', 'israel', 'zionists', 'explained', 'pleasure', 'accompanying', 'medea', 'walk', 'around', 'proisrael', 'rally', 'today', 'founder', 'codepinka', 'feminist', 'grassroots', 'organization', 'working', 'end', 'us', 'warfare', 'imperialism', 'support', 'peace', 'human', 'rights', 'initiatives', 'redirect', 'resources', 'healthcare', 'education', 'green', 'jobs', 'lifeaffirming', 'programs', 'lifeaffirming', 'programs', 'investments', 'social', 'programs', 'uplift', 'human', 'dignity', 'instead', 'tear', 'medea', 'one', 'courageous', 'wise', 'women', 'ive', 'ever', 'around', 'deserves', 'celebrated', 'offered', 'utmost', 'right', 'freedom', 'expression', 'respect', 'parks', 'public', 'spaces', 'washington', 'dc', 'yet', 'assaulted', 'things', 'women', 'wish', 'areutterly', 'vile', 'viscerally', 'appalling', 'two', 'women', 'nerve', 'wish', 'torture', 'death', 'position', 'human', 'understanding', 'peace', 'human', 'dignity', 'havent', 'seen', 'hate', 'life', 'held', 'medea', 'amongst', 'landscape', 'largely', 'mass', 'mindless', 'whitesettler', 'mob', 'mentality', 'later', 'told', 'afraid', 'one', 'might', 'actually', 'try', 'follow', 'kill', 'experienced', 'intensity', 'hatred', 'wow', 'speaks', 'intensity', 'hateful', 'propaganda', 'conditioning', 'takes', 'intensity', 'hateful', 'indoctrination', 'rally', 'nation', 'progenocide', 'zionist', 'endzionism', 'endzionistapartheid', 'israelisnotreal', 'freepalestine', 'savepalestine', 'viral', 'israelwarcrimes', 'israelwarcriminal', 'trending', 'shame', 'shameonisrael']","・・・ Had the pleasure of accompanying Medea to walk around the pro-Israel rally today. She is the founder of CODEPINK—a feminist grassroots organization working to end U.S. warfare and imperialism, support peace and human rights initiatives, and redirect resources into healthcare, education, green jobs and other life-affirming programs.  Life-affirming programs are investments in social programs that uplift human dignity instead of tear it down.  Medea is one of the most courageous and wise women I’ve ever been around. She deserves to be celebrated and offered the utmost right to freedom of expression and respect in parks and public spaces in Washington DC; yet she is being assaulted. The things these women wish on her are…utterly vile; viscerally appalling; these two women had the nerve to wish her torture and death for a position of human understanding, peace, human dignity. I haven’t seen such hate in my life. Held it down with Medea!! Amongst a landscape that was largely a mass of mindless white-settler mob mentality. Later she told me she was afraid that one of them might actually try to follow and kill her. We both had not experienced that intensity of hatred. Wow! It speaks to the intensity of the hateful propaganda they are being conditioning with. It takes this intensity of hateful indoctrination to rally a nation to pro-genocide. #zionist #endzionism #endzionistapartheid #israelisnotreal #freepalestine #savepalestine #viral #israelwarcrimes #israelwarcriminal #trending #shame #shameonisrael ","jaime schaefer, codepink, medea benjamin, zionists being angry, jamie schaefer israel, what are zionist, melinda strauss zionist, visit israel, zionists explained"
7304509572847521070,"['hunger', 'games', 'hunger', 'games', 'snow', 'hunger', 'games', 'finnick', 'odair', 'lucy', 'gray', 'coriolanus', 'snow', 'lucy', 'gray', 'baird', 'hunger', 'games:', 'ballad', 'songbirds', '&', 'snakes', 'sejanus', 'plinth', 'hunger', 'games', 'clips', 'bro', 'almost', 'succeeded', 'presidentsnow', 'coriolanussnow', 'finnickodair', 'deanhighbottom', 'sejanusplinth', 'lucygraybaird', 'thehungergames', 'katnisseverdeen', 'theballadofsongbirdsandsnakes', 'lucygray', 'mockingjay', 'catchingfire', 'peetamellark', 'tigrissnow', 'primroseeverdeen', 'jessup', 'finnick', 'haymitchabernathy']",bro almost succeeded too #presidentsnow #coriolanussnow #finnickodair #deanhighbottom #sejanusplinth #lucygraybaird #thehungergames #katnisseverdeen #theballadofsongbirdsandsnakes #lucygray #mockingjay #catchingfire #peetamellark #tigrissnow #primroseeverdeen #jessup #finnick #haymitchabernathy ,"the hunger games, Hunger Games, snow hunger games, finnick odair, Lucy Gray, coriolanus snow, lucy gray baird, The Hunger Games: The Ballad Of Songbirds & Snakes, sejanus plinth, The Hunger Games Clips"
7292807063544089899,"['disney', 'disney', 'card', 'game', 'maltese', 'dog', 'bring', 'pets', 'college', 'frat', 'dog', 'dog', 'videos', 'dog', 'tiktok', 'maltesers', 'dog', 'mom', 'funny', 'dog', 'lolo', 'went', 'crazy', 'college', 'years', 'dont', 'like', 'responsible', 'lifeoftheparty', 'maltesedog', 'dogincollege', 'collegedog', 'collegedogmom']",Lolo went crazy during his college years. Don’t be like him. Be responsible. #lifeoftheparty #maltesedog #dogincollege #collegedog #collegedogmom ,"Disney, disney 100 card game, Maltese Dog, can you bring pets to college, Frat Dog, dog videos, Dog Of TikTok, Maltesers, Dog Mom, funny dog"
7304507498411642143,"['th', 'hunger', 'games', 'destroyed', 'hunger', 'games', 'panem', 'plus', 'th', 'hunger', 'games', 'hunger', 'games', 'songbirds', 'snakes', 'hunger', 'games', 'stars', 'ballad', 'songbirds', 'snakes', 'panem+', 'panem', 'hunger', 'games', 'lucy', 'gray', 'im', 'hoping', 'man', 'peeta', 'wins', 'stars', 'hungergames', 'theballadofsongbirdsandsnakes', 'tbosas', 'katnisseverdeen', 'lucygraybaird', 'peetamellark']",Im hoping my man peeta wins All Stars 🩷 #hungergames #theballadofsongbirdsandsnakes #tbosas #katnisseverdeen #lucygraybaird #peetamellark ,"why was the 10th hunger games destroyed, hunger games, what is panem plus, 10th hunger games, hunger games songbirds and snakes, hunger games all stars, ballad of songbirds and snakes, what is panem+, panem hunger games, Lucy Gray"
7289144616002014506,"['chris', 'olsen', 'taylor', 'swift', 'beyonce', 'husband', 'celebrity', 'murder', 'mystery', 'game', 'murder', 'mystery', 'movie', 'celebrity', 'elizabeth', 'olsen', 'chris', 'olsen', 'chris', 'olsen', 'meets', 'harry', 'styles', 'beyonce', 'chris', 'olsen', 'delivering', 'coffee', 'love', 'like', 'friend', 'patrick', 'johnson', 'good', 'murdermystery', 'taylorswift', 'beyonce', 'harrystyles', 'selenagomez', 'kanyewest', 'joke', 'edsheeran', 'chrisolsen']",“I LOVE HIM… LIKE A FRIEND” @Patrick Johnson this was good #murdermystery #taylorswift #beyonce #harrystyles #selenagomez #kanyewest #joke #edsheeran #chrisolsen ,"chris olsen, Taylor Swift, beyonce husband, celebrity murder mystery game, Murder Mystery Movie, celebrity, Elizabeth Olsen And Chris Olsen, Chris Olsen Meets Harry Styles, beyonce, chris olsen delivering coffee"
7303336968249675050,"['homework', 'guy', 'praying', 'trump', 'president', 'trump', 'please', 'save', 'us', 'homework', 'excuses', 'donald', 'trump', 'drinker', 'trump', 'speech', 'abdu', 'shane', 'gillis', 'trump', 'see', 'please', 'save', 'us', 'trump', 'lady', 'meme', 'real', 'women', 'vote', 'trump', 'president', 'trump']",president trump 🥺,"Doing Homework, guy praying to trump, president trump please save us, homework excuses, donald trump drinker, trump speech after abdu shane gillis, trump if you see this please save us, trump 2021 lady meme, real women vote trump"
7307108677889117482,"['message', 'president', 'snow', 'wow', 'strong', 'message', 'burn', 'burn', 'us', 'hunger', 'games', 'president', 'snow', 'katniss', 'everdeen', 'strong', 'message', 'hunger', 'games', 'songbirds', 'snakes', 'snow', 'hunger', 'games', 'anesthesia', 'funny', 'video', 'apparently', 'anesthesia', 'turns', 'katniss', 'hungergames', 'mockingjay', 'katniss', 'katnisseverdeen', 'balladofsongbirdsandsnakes', 'theballadofsongbirdsandsnakes', 'presidentsnow', 'surgery', 'anesthesia', 'funny', 'weird', 'jenniferlawrence', 'moviequotes', 'acting', 'catchingfire']",Apparently anesthesia turns me into Katniss #hungergames #mockingjay #katniss #katnisseverdeen #balladofsongbirdsandsnakes #theballadofsongbirdsandsnakes #presidentsnow #surgery #anesthesia #funny #weird #jenniferlawrence #moviequotes #acting #catchingfire ,"this is a message for president snow, wow this is a strong message, if we burn you burn with us, Hunger Games, president snow, Katniss Everdeen, this is a strong message, hunger games songbirds and snakes, snow hunger games, anesthesia funny video"
7292575587179203882,"['duet', 'new', 'york', 'comic', 'con', 'nycc', 'umber', 'ashes', 'made', 'depth', 'video', 'explaining', 'like', 'said', 'cool', 'costume', 'stop', 'hating', 'others', 'win', 'saying', 'mimic', 'guy', 'robbed', 'newyorkcitycomiccon', 'mimicdnd', 'soreloser']","#duet with @New York Comic Con #NYCC @Umber and Ashes made a more in depth video explaining. Like i said, cool costume, but stop hating on the others who did win and saying “mimic guy was robbed” #newyorkcitycomiccon #mimicdnd #soreloser ",
7289960009230765342,"['disney', 'text', 'tv', 'disney', 'apple', 'tv', 'apple', 'tv', 'text', 'apple', 'tv', 'touch', 'screen', 'soy', 'tan', 'petit', 'text', 'tv', 'roku', 'disney', 'card', 'game', 'notifications', 'silenced', 'whoever', 'came', 'needs', 'million', 'years', 'jail', 'theonlyfamousbrian', 'relatable']",Whoever came up with this needs a million years in jail😒😂 #theonlyfamousbrian #relatable ,"disney 100, How To Text On Tv, disney, Apple Tv, apple tv text, apple tv touch screen, soy tan petit, How To Text On Tv On Roku, disney 100 card game, notifications silenced"
7292426141556624683,"['mrsim', 'tired', 'working', 'car', 'isnt', 'even', 'name', 'student', 'loans', 'worry', 'dixie', 'oh', 'hard', 'must', 'ur', 'tv', 'show', 'million', 'net', 'worth', 'let', 'alone', 'willingly', 'signed', 'record', 'label', 'try', 'gain', 'fame', 'elsewhere', 'dixie', 'dixiedamelio', 'marrytherich', 'charli', 'viral', 'like', 'relatable']","mrs.im so tired of working - my car isnt even in my name and now i have student loans to worry about dixie, oh how hard it must be having ur own tv show and $30 million net worth.. let alone how she willingly signed a record label to try to gain fame elsewhere.. #fyp #foryou #foryoupage #dixie #dixiedamelio #marrytherich #charli #viral #like #relatable",
7302124924758560046,"['okitsval', 'starbucks', 'jules', 'starbucks', 'jules', 'tony', 'varas', 'starbucks', 'jules', 'apology', 'video', 'jules', 'apology', 'video', 'starbucks', 'v', 'starbucks', 'boycott', 'starbucks', 'v', 'starbucks', 'starbucks', 'red', 'cup', 'blame', 'period', 'time', 'went', 'unions', 'demonized', 'yall', 'getting', 'online', 'show', 'completely', 'lack', 'solidarity', 'redcuprebellion', 'starbuckssucks', 'workerssolidarity', 'workersrightsarehumanrights', 'classsolidarity', 'prounion', 'palestinianliberation', 'classconciousness', 'blacklivesmattermovement']",I blame that period of time that we went through where unions were demonized because now y’all getting online to show you completely lack solidarity  #redcuprebellion #starbuckssucks #workerssolidarity #workersrightsarehumanrights #classsolidarity #prounion #palestinianliberation #classconciousness #blacklivesmattermovement ,"okitsval starbucks, jules starbucks, Jules, tony varas starbucks, jules apology video, jules apology video starbucks, v starbucks boycott, Starbucks, v 3 starbucks, starbucks red cup 2023"
7305189401242635566,"['tom', 'blyth', 'tom', 'blyth', 'edit', 'hunger', 'games:', 'ballad', 'songbirds', '&', 'snakes', 'ballad', 'songbirds', 'snakes', 'hunger', 'games', 'ballad', 'songbirds', 'hunger', 'games', 'songbirds', 'snakes', 'hunger', 'games', 'buzzcut', 'hairstyle', 'hunger', 'games', 'hairstyle', 'tom', 'blyths', 'hair', 'journey', 'hunger', 'games', 'ballad', 'songbirds', 'snakes', 'tom', 'wore', 'wig', 'shoot', 'nicknamed', 'alphonse', 'blonde', 'buzzcut', 'peacekeeper', 'scenes', 'dye', 'every', 'two', 'weeks', 'toupee', 'used', 'later', 'snow', 'scenes', 'finally', 'buzzcut', 'wig', 'used', 'reshoots', 'hair', 'grown', 'cant', 'believe', 'amazing', 'wigs', 'looked', 'usually', 'find', 'wigs', 'films', 'distracting', 'bought', 'every', 'one', 'thehungergames', 'theballadofsongbirdsandsnakes', 'thg', 'hungergames', 'balladofsongbirdsandsnakes', 'songbirdsandsnakes', 'tomblyth', 'coriolanussnow', 'tbosas', 'tboss', 'coryo', 'behindthescenes', 'moviemagic', 'hairandmakeup', 'ontheset', 'thecovey', 'balladofsongbirdsandsnakessoundtrack']","Tom Blyth’s hair journey in The Hunger Games: The Ballad of Songbirds & Snakes. 💇🏼‍♂️ Tom wore a WIG for most of the shoot (which he nicknamed Alphonse). He had a blonde buzzcut for the Peacekeeper scenes that they had to dye every two weeks. A toupee was used for the later Snow scenes. And finally, a buzzcut WIG was used for reshoots after his hair had grown out. I can’t believe how amazing the wigs looked. I usually find wigs in films distracting, and I bought every one of these. #TheHungerGames #theballadofsongbirdsandsnakes #thg #hungergames #balladofsongbirdsandsnakes #songbirdsandsnakes #tomblyth #coriolanussnow #tbosas #tboss #coryo #behindthescenes #moviemagic #hairandmakeup #ontheset #thecovey #balladofsongbirdsandsnakessoundtrack ","tom blyth, tom blyth edit, The Hunger Games: The Ballad Of Songbirds & Snakes, the ballad of songbirds and snakes, the hunger games the ballad of songbirds, hunger games songbirds and snakes, The Hunger Games, Buzzcut Hairstyle, hunger games, hairstyle"
7298043569535814958,"['minutes', 'eren', 'erens', 'death', 'aot', 'eren', 'yeager', 'eren', 'deaths', 'scene', 'eren', 'funeral', 'attack', 'titan', 'cabin', 'eren', 'aot', 'ending', 'eren', 'yeager', 'edit', 'aot', 'final', 'episode', 'rip', 'husband', 'nothing', 'wrong', 'eren', 'erenjaeger', 'erenyeager', 'erenjaegersupremacy', 'erenyeagersupremacy', 'manbuneren', 'manbunerensupremacy', 'erenyaeger', 'erenjeager', 'erenjaegermemorial', 'erenjaegerfuneral', 'seasoneren', 'aotfinale', 'attackontitanfinalseason', 'shingekinokyojinfinalseason', 'attackontitanseason', 'shingekinokyojinseason', 'attackontitan', 'shingekinokyojin', 'aot', 'snk', 'anime', 'manga', 'erensbarbie', 'erenjaegerslovebot']",rip to my husband who did nothing wrong🕊️ #eren #erenjaeger #erenyeager #erenjaegersupremacy #erenyeagersupremacy #manbuneren #manbunerensupremacy #erenyaeger #erenjeager #erenjaegermemorial #erenjaegerfuneral #season4eren #aotfinale #attackontitanfinalseason #shingekinokyojinfinalseason #attackontitanseason4 #shingekinokyojinseason4 #attackontitan #shingekinokyojin #aot #snk #anime #manga #erensbarbie #erenjaegerslovebot #foryou #fypシ ,"7 minutes eren, erens death aot, Eren Yeager, eren deaths scene, eren funeral, Attack on Titan, cabin eren, aot ending, eren yeager edit, aot final episode"
7300003420604222763,"['frankie', 'lapenna', 'frankie', 'lapenna', 'ufc', 'nfl', 'sunday', 'ticket', 'nfl', 'tickets', 'nfl', 'sunday', 'football', 'nfl', 'football', 'nfl', 'frankie', 'football', 'season', 'ad', 'check', 'link', 'channel', 'page', 'get', 'nfl', 'sunday', 'ticket', 'youtube', 'youtubetv', 'starting', 'rest', 'season', 'youtube', 'tv', 'base', 'plan', 'compared', 'full', 'season', 'price', 'terms', 'embargoes', 'apply', 'cancellations', 'nflsundayticket', 'football', 'nfl', 'youtube']",#ad Check out the link in my channel page to get @NFL Sunday Ticket on @YouTube + #youtubetv Starting at $174 for the rest of the 23’ season on YouTube TV with base plan. 50% off compared to full season price. Terms & embargoes apply. No cancellations. #nflsundayticket #football #nfl #youtube ,"Frankie LaPenna, frankie lapenna ufc, NFL Sunday Ticket, NFL Tickets, nfl sunday, football, nfl football, NFL, Frankie, Football Season"
7306320694726479134,"['brown', 'university', 'students', 'interrupt', 'comments', 'schools', 'president', 'christine', 'paxson', 'monday', 'night', 'calls', 'school', 'divest', 'weapons', 'manufacturers', 'vigil', 'students', 'shot', 'vermont', 'israel', 'israelhamaswar', 'gaza', 'palestinians', 'palestine', 'israelpalestine', 'brownuniversity']",Brown University students interrupt comments from the school’s President Christine Paxson on Monday night with calls for the school to divest from weapons manufacturers during a vigil for students shot in Vermont. #israel #israelhamaswar #gaza #palestinians #palestine #israelpalestine #brownuniversity ,
7301110581434584362,"['gabby', 'averill', 'lax', 'quitting', 'sport', 'athlete', 'sport', 'college', 'athlete', 'sports', 'tik', 'tok', 'athlete', 'college', 'student', 'quit', 'sport', 'tired', 'losing', 'student', 'athlete', 'football', 'athletes', 'story', 'quit', 'division', 'sport', 'athletes', 'mental', 'health', 'matters', 'struggling', 'speak', 'exathlete', 'athletementalhealth', 'quittingsports', 'dathlete', 'mentalhealth', 'mentalhealthmatters', 'ncaa', 'divisionathlete', 'collegeathletelife', 'collegeathlete']",the story of why I quit my division 1 sport 🤍 for all my athletes out there- your mental health matters and so do you! If you are struggling speak up 🫶🏼 I am here for you  #exathlete #athletementalhealth #quittingsports #d1athlete #mentalhealth #mentalhealthmatters #ncaa #division1athlete #collegeathletelife #collegeathlete ,"gabby averill d1 lax, Quitting A Sport, athlete, Sport, College Athlete, Sports Tik Tok, athlete college student, I Quit The Sport Because I Was Tired Of Losing, Student Athlete, football athletes"
7293987822040583466,"['behind', 'scenes', 'jewish', 'dating', 'app', 'startup', 'startup', 'datingapp', 'jewishtiktok', 'theoffice', 'nycdating', 'loxclub', 'datingadvice', 'bts', 'comedy']",Behind the scenes of a jewish dating app startup... #startup #datingapp #jewishtiktok #theoffice #nathanforyou #nycdating #loxclub #datingadvice #bts #comedy ,
7304041688874470698,"['sejanus', 'execution', 'jabber', 'jay', 'scene', 'sejanus', 'sejanus', 'deaths', 'scene', 'jabber', 'jay', 'scene', 'sejanus', 'hunger', 'games', 'sejanus', 'plinth', 'hunger', 'games:', 'ballad', 'songbirds', '&', 'snakes', 'ballad', 'songbirds', 'snakes', 'hunger', 'games', 'hunger', 'games', 'ballad', 'songbirds', 'also', 'entirety', 'games', 'jaw', 'floor', 'hungergames', 'balladofsongbirdsandsnakes', 'sejanusplinth']",also the entirety of the games my jaw was ON THE FLOOR #hungergames #balladofsongbirdsandsnakes #sejanusplinth ,"sejanus execution, jabber jay scene sejanus, sejanus deaths scene, jabber jay scene, sejanus hunger games, sejanus plinth, The Hunger Games: The Ballad Of Songbirds & Snakes, ballad of songbirds and snakes, hunger games, hunger games ballad of songbirds"
7291688132611722526,"['trumps', 'former', 'lawyer', 'maga', 'loyalist', 'sidney', 'powell', 'pleads', 'guilty', 'georgia', 'election', 'interference', 'case', 'powell', 'one', 'trumps', 'codefendants', 'named', 'district', 'attorney', 'fani', 'willis', 'rico', 'indictment', 'part', 'plea', 'agreement', 'powell', 'must', 'testify', 'truthfully', 'codefendants', 'provide', 'documents', 'da', 'willis', 'nbcs', 'laura', 'jarrett', 'calls', 'devastating', 'news', 'trump']","Trump's former lawyer and MAGA loyalist Sidney Powell pleads guilty in the Georgia election interference case. Powell was one Trump’s 18 co-defendants named in District Attorney Fani Willis’ RICO indictment. As part of the plea agreement, Powell must ""testify truthfully about any codefendants"" and ""provide all documents” to D.A. Willis.  NBC's Laura Jarrett calls it ""devastating news"" for Trump.",
7292195226406473003,"['journey', 'pa', 'school', 'hasnt', 'easy', 'one', 'humbling', 'say', 'least', 'senior', 'highschool', 'use', 'shadow', 'pa', 'mentor', 'weekends', 'hadnt', 'even', 'graduated', 'high', 'school', 'yet', 'college', 'focused', 'academics', 'neglected', 'pce', 'year', 'went', 'pce', 'hrs', 'pce', 'short', 'span', 'time', 'last', 'cycle', 'took', 'gre', 'twice', 'scored', 'low', 'studied', 'whole', 'summer', 'cried', 'testing', 'center', 'parking', 'lot', 'mins', 'lie', 'talk', 'silent', 'car', 'ride', 'home', 'oh', 'silent', 'found', 'programs', 'didnt', 'accept', 'science', 'credits', 'limited', 'number', 'programs', 'could', 'apply', 'could', 'literally', 'apply', 'place', 'didnt', 'get', 'sent', 'edge', 'retook', 'important', 'chemistries', 'senior', 'year', 'college', 'almost', 'broke', 'didnt', 'give', 'worked', 'jobs', 'simultaneously', 'double', 'experience', 'taking', 'credit', 'hours', 'really', 'take', 'senior', 'year', 'days', 'cried', 'mom', 'mentors', 'didnt', 'quit', 'never', 'lost', 'sight', 'goal', 'acceptance', 'veryyyyy', 'personal', 'deserving', 'still', 'feels', 'surreal', 'honestly', 'im', 'grateful', 'finally', 'happening', 'know', 'real', 'work', 'starts', 'im', 'still', 'enjoying', 'moment', 'acceprance', 'paschool', 'paschooljourney', 'gradschool']","My journey to PA school hasn’t been an easy one, but its been humbling to say the least. As a senior in highschool I use to shadow my PA mentor on the weekends. I hadn’t even graduated high school yet. Then in college I was so focused on academics I neglected my PCE. Just this year I went from having 0 PCE to over 1,000 hrs of PCE in just a short span of time.  Last cycle, I took the GRE TWICE and scored low. I had studied the whole summer. I cried in the testing center parking lot for 30 mins. No lie. Talk about a silent car ride home.. oh it was SILENT😂. Then, I found out most programs didn’t accept 2 of my science credits so that limited the number of programs I could apply to. I could literally only apply to 1 place and I didn’t get in. That just about sent me over the edge🥴. I retook 2 important chemistries my senior year of college and it almost broke me, but I didn’t give up.  I worked 2 jobs simultaneously to double my experience and was taking 17 credit hours when I really only had to take 13 my senior year. Most days I cried to my mom &  mentors.. but I didn’t quit. I never lost sight of the goal.  So this acceptance is VERYYYYY personal and deserving for me. It still feels surreal for me honestly, but I’m grateful that it’s finally happening. I KNOW the real work starts now, but I’m still enjoying my moment 🩺🫶🏾.  #acceprance #paschool #paschooljourney #gradschool ",
7261349746680352043,"['meet', 'crusher', 'newest', 'patient', 'suzanne', 'walter', 'scott', 'foundation', 'bald', 'eagle', 'flight', 'training', 'center', 'crusher', 'arrived', 'kodiak', 'alaska', 'damaged', 'eye', 'missing', 'flight', 'feathers', 'completing', 'quarantine', 'hpai', 'highly', 'pathogenic', 'avian', 'influenza', 'crusher', 'moved', 'flight', 'training', 'center', 'opportunity', 'regain', 'strength', 'practice', 'flight', 'skills', 'watchful', 'care', 'baldeaglerehab', 'flighttraining', 'wildlifeconservation']","Meet Crusher, our newest patient in the Suzanne and Walter Scott Foundation Bald Eagle Flight Training Center. Crusher arrived from Kodiak, Alaska, with a damaged eye and missing flight feathers. After completing quarantine for HPAI (Highly Pathogenic Avian Influenza), Crusher was moved to our Flight Training Center, where she will have the opportunity to regain her strength and practice her flight skills under our watchful care! #BaldEagleRehab #FlightTraining #WildlifeConservation ",
7305139756277501215,"['coin', 'evil', 'hungergames', 'thehungergames', 'balladofsongbirdsandsnakes', 'lucygraybaird', 'katnisseverdeen', 'peetamellark', 'rachelzegler', 'tomblyth', 'presidentsnow', 'snow', 'president', 'catchingfire', 'mockingjay', 'war']",coin was evil #hungergames #thehungergames #balladofsongbirdsandsnakes #lucygraybaird #katnisseverdeen #peetamellark #rachelzegler #tomblyth #presidentsnow #snow #president #catchingfire #mockingjay #war ,
7236533868768021802,"['dipped', 'flipped', 'siblings', 'siblings', 'sibling', 'check', 'family', 'lgbtq', 'match', 'siblings', 'flipped', 'family', 'sibling', 'questions', 'sibling', 'anthem', 'check', 'sure', 'mom', 'put', 'milk', 'n', 'cookies', 'greenscreen', 'lgbt', 'wlw', 'siblingcheck', 'family', 'relatable', 'gay']",not sure what my mom put in our milk n cookies  #fyp #greenscreen #foryoupage #foryou #lgbt #wlw #siblingcheck #family #relatable #gay ,"dipped and flipped siblings, Siblings, Sibling Check, family, Lgbtq, match siblings, flipped, This Is My Family, Sibling Questions, sibling anthem check"
7237379945515715882,"['haka', 'mean', 'haka', 'jason', 'momoa', 'haka', 'scariest', 'haka', 'haka', 'meaning', 'explained', 'haka', 'translated', 'english', 'haka', 'haka', 'graduation', 'haka', 'meaning', 'jason', 'momoa', 'haka', 'family', 'honors', 'haka', 'last', 'college', 'game', 'show', 'love', 'support', 'haka', 'ceremonial', 'māori', 'war', 'dance', 'usually', 'performed', 'group', 'show', 'tribes', 'pride', 'strength', 'unity', 'term', 'comes', 'words', 'kapa', 'meaning', 'form', 'line', 'haka', 'means', 'dance', 'performed', 'welcome', 'distinguished', 'guests', 'ceremonies', 'prepare', 'battle', 'via', 'kazzie_t']","Her family honors her with the haka before her last college game in a show of love and support 🥲♥️ The haka is a ceremonial Māori war dance that is usually performed in a group as a show of the tribe’s pride, strength, and unity. The term comes from the words “kapa,” meaning to form a line, and “haka”, which means dance. It is performed to welcome distinguished guests and at ceremonies to prepare for a battle ⚔️🛡️ (Via: @kazzie_t)","what does haka mean, Haka, Jason Momoa Doing Haka, scariest haka, Haka Meaning Explained, haka translated english, what is haka, haka at graduation, haka meaning, jason momoa haka"
7241400524019387691,"['skeleton', 'sport', 'sliding', 'olympics', 'olympics', 'giant', 'skeleton', 'team', 'usa', 'olympics', 'sport', 'track', 'skeleton', 'twins', 'spooky', 'scary', 'skeleton', 'skeleton', 'car', 'skeleton', 'retokfornature', 'skeleton', 'skeletonsport', 'chicane', 'olympics', 'olympic', 'gangwon', 'race', 'fast', 'curve', 'twin', 'skele', 'sport', 'slidingsport', 'slide', 'sliding', 'gangwon', 'youtholympics', 'youtholympicgames', 'youtholympicgames', 'journey', 'ny', 'newyork', 'lakeplacid', 'utah', 'uop', 'otc', 'utaholympicpark', 'lakeplacidny', 'lakeplacidnewyork', 'fy', 'yog', 'usa', 'teamusa', 'us', 'teamus', 'youth', 'mtvanhoevenberg', 'team', 'unitedstates', 'unitedstatesofamerica', 'qualify']",This is Skeleton!! - - - - - - - #ReTokforNature #skeleton #skeletonsport #chicane #olympics #olympic #gangwon #2022 #2024 #race #fast #curve #twin #skele #sport #slidingsport #slide #sliding #gangwon2024 #youtholympics #youtholympicgames #youtholympicgames2024 #journey #ny #newyork #lakeplacid #utah #uop #otc #utaholympicpark #lakeplacidny #lakeplacidnewyork #fy #fyp #foryou #foryoupage #foryourpage #foryoupageofficiall #foryoupageofficial #yog #usa #teamusa #us #teamus #youth #mtvanhoevenberg #team #unitedstates #unitedstatesofamerica #qualify ,"skeleton, Sport, Sliding Olympics, Olympics, Giant Skeleton, team usa olympics 2024, sport track, The Skeleton Twins, spooky scary skeleton, Skeleton On Car"
7304091755937369387,"['caesar', 'flickerman', 'entrance', 'caesar', 'flickerman', 'lucky', 'flickerman', 'stanley', 'tucci', 'hunger', 'games', 'hunger', 'games', 'songbirds', 'snakes', 'ballad', 'songbirds', 'snakes', 'hunger', 'games', 'ballad', 'songbirds', 'hunger', 'games', 'hunger', 'games:', 'ballad', 'songbirds', '&', 'snakes', 'ive', 'hungergames', 'grind', 'lately', 'since', 'literal', 'metaphor', 'times', 'live', 'anyways', 'ceasarflickerman', 'ceasarflickermanstheme', 'balladofsongbirdsandsnakes']",ive been on my #hungergames grind lately since its a literal metaphor for the times we live in anyways #ceasarflickerman #ceasarflickermanstheme #balladofsongbirdsandsnakes ,"caesar flickerman entrance, Caesar Flickerman, lucky flickerman, Stanley Tucci, hunger games, hunger games songbirds and snakes, the ballad of songbirds and snakes, hunger games ballad of songbirds, The Hunger Games, The Hunger Games: The Ballad Of Songbirds & Snakes"
