,video_id,video_date,video_keywords,nyt_keywords,nyt_headline,cosine_sim
10285,7298064475402292526,2023-11-05,"['taylor', 'taylor', 'swift', 'song', 'taylor', 'swift', ""taylor's"", 'version', 'taylor', 'version', 'taylors', 'version', 'songs', 'taylor', 'swift', 'taylor', 'version', 'taylor', 'swift', 'songs', 'taylor', 'replying', 'emma', 'one', 'favorites', 'cuz', 'actual', 'hell', 'taylorswift', 'taylorsversion', 'singing', 'singing', 'taylorsversion']","['pop', 'rock', 'music', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', 'taylor', 'swift’s', 'blockbuster', '‘’', 'rerecording', 'tops', 'sales', 'original']",Taylor Swift’s Blockbuster ‘1989’ Rerecording Tops Sales of Original,0.74419177
10287,7299360264305036590,2023-11-09,"['free', 'palestine', 'song', 'oven', 'palestine', 'fish', 'rising', 'beach', 'palestine', 'sea', 'boundary', 'palestine', 'palestine', 'hoodie', 'palestine', 'hoodie', 'clothing', 'jews', 'support', 'palestinians', 'palestine', 'alshifa', 'hospital', 'ann', 'palestine', 'israel', 'supporters', 'mean', 'freepalestine', 'istandwithpalestine', 'israelisajoke', 'ceasefirenow', 'stopthegenocide', 'freegaza']","['israel', 'gaza', 'war', '2023', 'palestinians', 'israeli', 'settlements', 'hamas', 'west', 'bank', 'israel', 'gaza', 'strip', 'the', 'occupied', 'west', 'bank:', 'divided', 'faith,', 'united', 'fear']","The Occupied West Bank: Divided by Faith, United by Fear",0.68099177
10291,7298818526658235694,2023-11-07,"['taylor', 'swift', 'ally', 'dawson', 'taylor', 'swift', 'taylor', 'swift', 'argentina', 'eras', 'tour', 'austin', 'ally', 'lyrics', 'laura', 'marano', 'ross', 'lynch', 'austin', 'ally', 'taylor', 'swift', 'nooo']","['pop', 'rock', 'music', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', 'taylor', 'swift’s', 'blockbuster', '‘’', 'rerecording', 'tops', 'sales', 'original']",Taylor Swift’s Blockbuster ‘1989’ Rerecording Tops Sales of Original,0.61297214
10294,7299331314682023199,2023-11-09,"['know', 'places', 'know', 'places', 'piano', 'guess', 'taylor', 'swift', 'song', 'know', 'places', 'taylor', 'version', 'eras', 'tour', 'something', 'bad', 'piano', 'taylor', 'swift', 'argentina', 'taylor', 'swift', 'taylor', 'swift', 'piano', 'guess', 'taylor', 'swift', 'song', 'second', 'prove', 'wrong', 'taylorswift', 'taylornation', 'eras', 'erastour', 'taylorswifterastour', 'piano', 'pianotutorial', 'pianist', 'pianocover', 'cover', 'taylorsversion', 'theerastour']","['pop', 'rock', 'music', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', 'taylor', 'swift’s', 'blockbuster', '‘’', 'rerecording', 'tops', 'sales', 'original']",Taylor Swift’s Blockbuster ‘1989’ Rerecording Tops Sales of Original,0.6068473
10339,7298948419899510062,2023-11-07,"['nyc', 'marathon', 'new', 'york', 'city', 'marathon', 'new', 'york', 'marathon', 'marathon', 'runners', 'marathon', 'runner', 'running', 'marathon', 'running', 'tiktok', 'runtok', 'runners', 'high', 'feels', 'like', 'replying', 'olivia', 'caruso', 'got', 'baked', 'nyc', 'marathon', 'nycmarathon', 'runhigh']","['chefs', 'marathon', 'running', 'new', 'york', 'city', 'marathon', 'cooking', 'cookbooks', 'restaurants', 'running', 'chicago', 'marathon', 'how', 'chefs', 'eat', 'with', 'marathon', 'mind']",How Chefs Eat With the Marathon in Mind,0.7486863
10340,7298507848235961642,2023-11-06,"['daylight', 'savings', 'got', 'messed', 'daylightsavings']","['daylight', 'saving', 'time', 'many', 'despise', 'end', 'daylight', 'saving', 'time.', 'some', 'can’t', 'wait.']",Many Despise the End of Daylight Saving Time. Some Can’t Wait.,0.70288175
10341,7298819910145232174,2023-11-07,"['taylor', 'swift', 'maddie', 'ziegler', 'taylor', 'swift', 'argentina', 'taylor', 'swift', 'travis', 'kelce', 'taylor', 'swift', 'eras', 'tour', 'eras', 'tour', 'argentina', 'eras', 'tour', 'taylor', 'swift', 'dancers', 'better', 'way', 'arrive', 'buenos', 'aires', 'recreating', 'incredible', 'swizzlers', 'dance', 'fav', 'eras', 'tour', 'girlies', 'hope', 'dont', 'mind', 'changed', 'ending', 'argentina', 'buenosaires', 'taylorswift', 'erastour', 'isitovernow']","['argentina', 'swift', 'taylor', 'pop', 'rock', 'music', 'fans', 'persons', 'music', 'taylor', 'swift', 'takes', 'her', 'eras', 'tour', 'global,', 'shaking', 'argentina']","Taylor Swift Takes Her Eras Tour Global, Shaking Argentina",0.7169464
10343,7295129312628526382,2023-10-28,"['fnaf', 'movie', 'fnaf', 'five', 'nights', 'freddy’s', 'join', 'us', 'bite', 'fnaf', 'song', 'fnaf', 'cringe', 'scene', 'fnaf', 'fort', 'scene', 'together', 'fnaf', 'fnaf', 'lore', 'explained', 'freddy', 'bites', 'girl', 'real', 'complaint', 'enough', 'jump', 'scares', 'gore', 'entertaining', 'film', 'fnaf', 'fnafsecuritybreach', 'fivenightsatfreddys', 'fivenightsatfreddy', 'fnafmovie']","['movies', 'hutcherson', 'josh', 'tammi', 'emma', 'five', 'nights', 'freddy', 'movie', '‘five', 'nights', 'freddy’s’', 'review:', 'creepypizza']",‘Five Nights at Freddy’s’ Review: Creepypizza,0.6704039
10359,7296146251354000682,2023-10-31,"['nyc', 'marathon', 'nyc', 'marathon', 'train', 'marathon', 'chicago', 'marathon', 'new', 'york', 'marathon', 'marathon', 'training', 'nyc', 'marathon', 'map', 'marathon', 'boston', 'marathon', 'new', 'york', 'city', 'marathon', 'greenscreen', 'things', 'wish', 'knew', 'running', 'new', 'york', 'marathon', 'newyorkmarathon', 'newyorkmarathon', 'nycmarathon', 'nyc', 'runtok']","['new', 'york', 'city', 'marathon', 'marathon', 'running', 'new', 'york', 'city', 'your', 'guide', 'new', 'york', 'city', 'marathon']",Your Guide to the 2023 New York City Marathon,0.8412979
10378,7298381424275557675,2023-11-06,"['run', 'marathon', 'nycmarathon', 'runnergirl', 'nyc', 'marathontraining', 'nycmarathon']","['new', 'york', 'city', 'marathon', 'fashion', 'apparel', 'new', 'york', 'city', 'forget', 'aerodynamics:', 'running', 'marathon', 'style']",Forget Aerodynamics: Running the Marathon in Style,0.65811586
10381,7297881844693863710,2023-11-05,"['daylight', 'savings', 'time', 'daylight', 'savings', 'daylight', 'savings', 'daylight', 'savings', 'caught', 'camera', 'daylight', 'savings', 'time', 'explained', 'daylight', 'savings', 'explained', 'arizona', 'daylight', 'savings', 'daylight', 'savings', 'daylight', 'savings', 'work', 'arizona', 'daylight', 'savings']","['daylight', 'saving', 'time', 'many', 'despise', 'end', 'daylight', 'saving', 'time.', 'some', 'can’t', 'wait.']",Many Despise the End of Daylight Saving Time. Some Can’t Wait.,0.64755315
10382,7298497285690805534,2023-11-06,"['catholics', 'palestine', 'catholic', 'palestine', 'catholic', 'pope', 'francis', 'palestine', 'church', 'palestine', 'catholic', 'church', 'palestine', 'catholic', 'church', 'keffiyeh', 'palestine', 'christians', 'palestine', 'priest', 'palestine', 'man', 'brought', 'professor', 'stick', 'said', 'time', 'learning']","['israel', 'gaza', 'war', '2023', 'colleges', 'universities', 'demonstrations', 'protests', 'riots', 'freedom', 'speech', 'expression', 'hate', 'speech', 'anti', 'semitism', 'israel', 'zionism', 'jews', 'judaism', 'palestinians', 'gaza', 'strip', 'terrorism', 'the', 'conflict', 'over', 'conflict', 'the', 'israel', 'palestine', 'campus', 'debate', 'book', 'stern', 'kenneth', 's', 'books', 'literature', 'when', 'it', 'comes', 'israel,', 'who', 'decides', 'what', 'you', 'can', 'can’t', 'say?']","When It Comes to Israel, Who Decides What You Can and Can’t Say?",0.5895278
10394,7298386136152558890,2023-11-06,"['make', 'happen', 'nycmarathon', 'nyc', 'marathon', 'newyork']","['new', 'york', 'city', 'marathon', 'fashion', 'apparel', 'new', 'york', 'city', 'forget', 'aerodynamics:', 'running', 'marathon', 'style']",Forget Aerodynamics: Running the Marathon in Style,0.6620109
10404,7298176398555090222,2023-11-05,"['officially', 'abbott', 'world', 'marathon', 'majors', 'finisher', 'newyorkmarathon', 'newyorkmarathon', 'nyc', 'abbottworldmarathonmajors', 'runtok', 'nymarathon', 'marathontiktok', 'marathontok', 'runnerlife', 'runnertok', 'newyork', 'newyorkcity']","['new', 'york', 'city', 'marathon', 'marathon', 'running', 'obiri', 'hellen', 'tola', 'tamirat', 'gidey', 'letesenbet', 'new', 'york', 'city', 'records', 'achievements', 'ethiopia', 'kenya', 'tamirat', 'tola', 'hellen', 'obiri', 'win', 'new', 'york', 'city', 'marathon']",Tamirat Tola and Hellen Obiri Win New York City Marathon,0.5621054
10414,7298141485294275882,2023-11-05,"['nyc', 'marathon', 'nyc', 'marathon', 'liam', 'neeson', 'marathon', 'liam', 'neeson', 'sam', 'norton', 'marathon', 'nyc', 'marathon', 'winner', 'boston', 'marathon', 'new', 'york', 'marathon', 'nyc', 'marathon', 'finish', 'line', 'marathon', 'words', 'express', 'feelings', 'finish', 'line', 'nyc', 'marathon', 'saw', 'pm', 'today', 'congrats', 'everyone', 'took', 'part', 'nyrr', 'nycmarathon']","['running', 'new', 'york', 'city', 'marathon', 'celebrities', 'these', 'are', 'celebrities', 'who', 'ran', 'new', 'york', 'marathon']",These Are the Celebrities Who Ran in the New York Marathon,0.66803
10424,7289801174163655979,2023-10-14,"['jewish', 'orthodox', 'jewish', 'jewish', 'support', 'palestine', 'clio', 'clios_world', 'freepalestine', 'jewsforpalestine']","['israel', 'gaza', 'war', '2023', 'israel', 'gaza', 'strip', 'palestinians', 'jews', 'judaism', '‘do', 'not', 'take', 'your', 'mezuza', 'your', 'door’']",‘Do Not Take Your Mezuza off Your Door’,0.5627022
10460,7298082835833900331,2023-11-05,"['taylor', 'swift', 'taylor', 'swift', 'dance', 'taylor', 'swift', 'taylor', 'swift', 'argentina', 'travis', 'kelce', 'taylor', 'swift', 'taylor', 'swift', 'dance', 'original', 'lyrics', 'woods', 'tutorial', 'much', 'energy', 'dance', 'thought', 'id', 'make', 'tutorial', 'dancetutorial', 'trendingdance', 'isitovernowtutorial']","['pop', 'rock', 'music', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', 'taylor', 'swift’s', 'blockbuster', '‘’', 'rerecording', 'tops', 'sales', 'original']",Taylor Swift’s Blockbuster ‘1989’ Rerecording Tops Sales of Original,0.6250309
10463,7297615237027532078,2023-11-04,"['daylight', 'savings', 'time', 'brand', 'new', 'band', 'daylight', 'savings', 'daylight', 'savings', 'time', 'ends', 'brand', 'new', 'daylight', 'savings', 'time', 'caught', 'daylight', 'savings', 'time', 'night', 'shift', 'daylight', 'savings', 'ending', 'daylight', 'savings', 'november', 'night', 'shift', 'daylight', 'savings', 'dont', 'forget', 'fall', 'back', 'abyss', 'daylightsavings', 'daylightsavingstimesucks', 'darkness', 'brandnewband', 'meme', 'memecut']","['daylight', 'saving', 'time', 'many', 'despise', 'end', 'daylight', 'saving', 'time.', 'some', 'can’t', 'wait.']",Many Despise the End of Daylight Saving Time. Some Can’t Wait.,0.6409475
10473,7298372243535449390,2023-11-06,"['dads', 'mile', 'pep', 'talk', 'nycmarathon', 'nycmarathon', 'newyorkcity', 'nyc', 'marathon']","['new', 'york', 'city', 'marathon', 'fashion', 'apparel', 'new', 'york', 'city', 'forget', 'aerodynamics:', 'running', 'marathon', 'style']",Forget Aerodynamics: Running the Marathon in Style,0.56718993
10474,7288933581940886830,2023-10-12,"['malala', 'malala', 'palestine', 'statement', 'malala', 'stance', 'palestine', 'malala', 'yousafzai', 'palestine', 'malala', 'palestine', 'statement', 'malala', 'performance', 'activism', 'malala', 'yousafzai', 'malala', 'post', 'israel', 'maryam', 'malala', 'malala', 'tiktok', 'making', 'career', 'oppression', 'playing', 'sides', 'benefits', 'nasty', 'work', 'malalayousafzai', 'freepalestine', 'palestinetiktok', 'muslimtiktok']","['israel', 'gaza', 'war', '2023', 'palestinians', 'hamas', 'hezbollah', 'abdullah', 'ii', 'king', 'of', 'jordan', 'mohammed', 'bin', 'salman', '1985', 'bahrain', 'gaza', 'strip', 'jordan', 'united', 'arab', 'emirates', 'saudi', 'arabia', 'across', 'mideast,', 'surge', 'support', 'palestinians', 'war', 'erupts', 'gaza']","Across the Mideast, a Surge of Support for Palestinians as War Erupts in Gaza",0.60362744
10479,7297792102132501791,2023-11-04,"['cornell', 'university', 'columbia', 'university', 'ivy', 'league', 'barnard', 'college', 'ivy', 'league', 'colleges', 'cornell', 'princeton', 'university', 'ivy', 'league', 'university', 'yale', 'university', 'harvard', 'university', 'people', 'avoid', 'saying', 'name', 'costs', 'college', 'cornell']","['colleges', 'universities', 'freedom', 'speech', 'expression', 'humanities', 'law', 'schools', 'education', 'k', '12', 'conservatism', 'us', 'politics', 'harvard', 'university', 'hillsdale', 'college', 'ivy', 'league', 'university', 'chicago', 'university', 'north', 'carolina', 'desantis', 'ron', 'trump', 'donald', 'j', 'rufo', 'christopher', 'f', 'why', 'liberal', 'academia', 'needs', 'republican', 'friends']",Why Liberal Academia Needs Republican Friends,0.55396974
10493,7297728182243822894,2023-11-04,"['daylight', 'savings', 'time', 'disney', 'daylight', 'savings', 'daylight', 'savings', 'daylight', 'savings', 'caught', 'camera', 'daylight', 'saving', 'like', 'daylight', 'savings', 'work', 'daylight', 'savings', 'time', 'explained', 'daylight', 'savings', 'explained', 'disney', 'card', 'game', 'thoughts', 'daylight', 'savings', 'time', 'giovanni', 'teran', 'daylightsavings', 'daylightsavingstime', 'springforward', 'fallback', 'timechange']","['daylight', 'saving', 'time', 'many', 'despise', 'end', 'daylight', 'saving', 'time.', 'some', 'can’t', 'wait.']",Many Despise the End of Daylight Saving Time. Some Can’t Wait.,0.65523326
10496,7293644925780888875,2023-10-24,"['taylor', 'swift', 'songs', 'taylor', 'swift', 'taylor', 'wildest', 'dreams', 'taylor', 'swift', 'style', 'taylor', 'swift', ""taylor's"", 'version', 'taylors', 'version', 'songs', 'woods', 'taylor', 'swift', 'woods', ""taylor's"", 'version', 'house', 'heres', 'room', 'would', 'look', 'like', 'whats', 'favorite', 'song', 'taylorswifterastour', 'taylorsversion', 'aesthetic', 'ruggable', 'rugtok', 'greenscreen']","['pop', 'rock', 'music', 'women', 'girls', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', '1989', 'album', 'slut', 'song', 'taylor', 'swift’s', '‘“slut!”’', 'evolution', 'pop', 'star', 'feminist']",Taylor Swift’s ‘“Slut!”’ and the Evolution of a Pop Star Feminist,0.654725
10520,7298188639891344686,2023-11-05,"['nyc', 'marathon', 'nyc', 'marathon', 'winner', 'nyc', 'marathon', 'first', 'place', 'nyc', 'marathon', 'nyc', 'marathon', 'winner', 'nyc', 'marathon', 'route', 'nyc', 'marathon', 'map', 'marathon', 'new', 'york', 'city', 'marathon', 'long', 'marathon', 'last', 'runners', 'nyc', 'marathon', 'marathon', 'officially', 'congratulations', 'runners', 'see', 'next', 'year', 'nycmarathon', 'marathon', 'nyc', 'newyork', 'running']","['new', 'york', 'city', 'marathon', 'running', 'bridges', 'tunnels', 'marathon', 'running', 'parks', 'other', 'recreation', 'areas', 'what', 'it’s', 'actually', 'like', 'run', 'new', 'york', 'city', 'marathon', 'route']",What It’s Actually Like to Run the New York City Marathon Route,0.7322769
10573,7298093992850378027,2023-11-05,"['sorry', 'sorry', 'gotta', 'get', 'subway', 'nycmarathon', 'traffic', 'nyc', 'marathon']","['vis', 'photo', 'new', 'york', 'city', 'marathon', 'new', 'york', 'city', 'roads', 'traffic', 'why', 'run', 'new', 'york', 'city', 'marathon', 'when', 'you', 'can', 'drive', 'it?']",Why Run the New York City Marathon When You Can Drive It?,0.552972
10577,7298170692346891563,2023-11-05,"['please', 'bridgerton', 'season', 'shondarhimes', 'netflix', 'colinandpenelope']","['television', 'movies', 'netflix', 'inc', 'the', 'best', 'movies', 'tv', 'shows', 'coming', 'netflix', 'november']",The Best Movies and TV Shows Coming to Netflix in November,0.5511594
10578,7296937936526888238,2023-11-02,"['brands', 'support', 'palestine', 'krispy', 'kreme', 'palestine', 'canes', 'palestine', 'dior', 'palestine', 'fast', 'food', 'support', 'palestine', 'raising', 'canes', 'palestine', 'huda', 'beauty', 'palestine', 'huda', 'beauty', 'brand', 'support', 'israel', 'brand', 'support', 'palestine', 'replying', 'sha', 'popular', 'dem', 'placesbrands', 'support']","['audio', 'neutral', 'informative', 'palestinian', 'americans', 'palestinians', 'israel', 'gaza', 'war', '2023', 'israel', 'gaza', 'strip', 'if', 'palestinian', 'freedom', 'makes', 'you', 'uneasy,', 'ask', 'yourself', 'why']","If Palestinian Freedom Makes You Uneasy, Ask Yourself Why",0.5810087
10584,7297998814508649774,2023-11-05,"['daylight', 'savings', 'time', 'daylight', 'savings', 'explained', 'daylight', 'savings', 'savings', 'daylight', 'savings', 'time', 'caught', 'daylight', 'daylight', 'savings', 'caught', 'camera', 'daylight', 'savings', 'time', 'night', 'shift', 'daylight', 'savings', 'caught', 'camera', 'daylight', 'savings', 'november', 'stove', 'clock', 'gave', 'away', 'daylightsavings']","['daylight', 'saving', 'time', 'many', 'despise', 'end', 'daylight', 'saving', 'time.', 'some', 'can’t', 'wait.']",Many Despise the End of Daylight Saving Time. Some Can’t Wait.,0.6291328
10656,7296245673907932462,2023-10-31,"['miriam', 'haart', 'miriam', 'unorthodox', 'life', 'israel', 'miriam', 'unorthodox', 'unorthodox', 'life', 'miriam', 'unorthodox', 'life', 'miriam', 'astrology', 'miriam', 'haart', 'israel', 'zodiac', 'sign', 'new', 'york', 'times', 'square', 'israel', 'factor', 'astrology', 'dating', 'decisions', 'israel', 'palestine', 'protest', 'funny', 'israelpalestine']","['israel', 'gaza', 'war', '2023', 'primaries', 'caucuses', 'elections', 'house', 'representatives', 'united', 'states', 'politics', 'government', 'jews', 'judaism', 'palestinians', 'american', 'israel', 'public', 'affairs', 'committee', 'democratic', 'majority', 'israel', 'democratic', 'party', 'bowman', 'jamaal', 'lee', 'summer', 'l', '1987', 'pittsburgh', 'pa', 'pittsburgh', 'pa', 'shooting', '2018', 'primary', 'battles', 'brew', 'over', 'progressive', 'democrats’', 'stances', 'israel']",Primary Battles Brew Over Progressive Democrats’ Stances on Israel,0.5639155
10743,7296275446545550594,2023-10-31,"['halloween', 'halloween', 'halloween', 'shrek', 'princessfiona', 'parati', 'halloweencostume']","['should', 'school', 'be', 'place', 'celebrate', 'halloween?']",Should School Be a Place to Celebrate Halloween?,0.5707268
10746,7294328136831962398,2023-10-26,"['wanna', 'different', 'music', 'tastes', 'tf', 'cup', 'ken', 'carson', 'different', 'music', 'tastes', 'office', 'music', 'taste', 'different', 'music', 'taste', 'sza', 'songs', 'szaofficial', 'sza', 'tiktok', 'music', 'taste', 'using', 'name', 'think', 'im', 'feeling', 'like', 'sza', 'dash', 'backstreet', 'lovers', 'music', 'sza', 'creds', 'isabel']","['internal', 'sub', 'nl', 'pop', 'rock', 'music', 'rap', 'hip', 'hop', 'nineteen', 'hundred', 'eighties', 'jackson', 'janet', 'de', 'la', 'soul', 'stone', 'roses', 'music', 'group', 'rem', 'music', 'group', 'depeche', 'mode', 'music', 'group', 'beastie', 'boys', 'music', 'group', 'love', 'rockets', 'music', 'group', 'madonna', 'pixies', 'music', 'group', 'costello', 'elvis', 'public', 'enemy', 'nirvana', 'music', 'group', 'galaxie', '500', 'bush', 'kate', 'indigo', 'girls', 'great', 'songs', 'from', '(the', 'year,', 'not', 'album)']","15 Great Songs From 1989 (the Year, Not the Album)",0.59084165
10749,7296873473660456223,2023-11-02,"['pivotal', 'lol', 'nowthatwedonttalk', 'taylorswift', 'taylorsversion', 'tv', 'girls', 'truestory', 'halloween', 'traylor', 'tayvis', 'costume', 'halloween']","['circuses', 'halloween', 'models', 'professional', 'klum', 'heidi', 'cirque', 'du', 'soleil', 'top', 'model', 'peacocks', 'peahens', 'performance', 'art', 'acrobats', 'and', 'acrobatics', 'it’s', 'bird.', 'it’s', 'dame.', 'it’s', 'heidi', 'klum’s', 'halloween', 'costume.']",It’s a Bird. It’s a Dame. It’s Heidi Klum’s Halloween Costume.,0.5571356
10750,7294749938674699563,2023-10-27,"['happy', 'fnaf', 'movie', 'day', 'whatever', 'fnaf', 'fnafmovie', 'fivenightsatfreddy', 'fivenightsatfreedys', 'roblox', 'ttd', 'ttdroblox', 'xzycba', 'xzybca']","['movies', 'hutcherson', 'josh', 'tammi', 'emma', 'five', 'nights', 'freddy', 'movie', '‘five', 'nights', 'freddy’s’', 'review:', 'creepypizza']",‘Five Nights at Freddy’s’ Review: Creepypizza,0.58013004
10763,7297058780515159339,2023-11-02,"['nyc', 'marathon', 'nyc', 'marathon', 'nyc', 'marathon', 'winner', 'cody', 'ko', 'nyc', 'marathon', 'boston', 'marathon', 'chicago', 'marathon', 'cody', 'ko', 'new', 'york', 'marathon', 'nyc', 'marathon', 'winner', 'marathon', 'boston', 'marathon', 'route', 'nyc', 'marathon', 'route', 'nycmarathon', 'nycmarathon', 'nycmarathonexpo', 'marathontraining', 'marathonrunner', 'nyc', 'runtok', 'runningtiktok']","['new', 'york', 'city', 'marathon', 'marathon', 'running', 'new', 'york', 'city', 'your', 'guide', 'new', 'york', 'city', 'marathon']",Your Guide to the 2023 New York City Marathon,0.80425686
10825,7296137542754143531,2023-10-31,"['happy', 'halloween', 'servicedog', 'halloween', 'spookyseason', 'scarystories', 'greenscreenvideo']","['should', 'school', 'be', 'place', 'celebrate', 'halloween?']",Should School Be a Place to Celebrate Halloween?,0.57831824
10839,7296520729183390984,2023-11-01,"['steal', 'iced', 'coffee', 'manhattan', 'tbh', 'nyc', 'newyork']","['new', 'york', 'city', 'marathon', 'brooklyn', 'nyc', 'bronx', 'nyc', 'manhattan', 'nyc', 'staten', 'island', 'nyc', 'queens', 'nyc', 'new', 'york', 'city', 'the', 'best', 'places', 'watch', 'new', 'york', 'city', 'marathon']",The Best Places to Watch the New York City Marathon,0.5513275
10879,7294686617153948970,2023-10-27,"['talk', 'taylor', 'swift', 'taylor', 'swift', 'say', 'go', 'taylor', 'swift', 'taylor', 'swift', 'slu', 'taylor', 'swift', 'taylor’s', 'version', 'talk', 'lyrics', 'dont', 'talk', 'suburban', 'legends', 'taylor', 'swift', 'really', 'love', 'song', 'nowthatwedonttalk', 'taylorsversion', 'taylorsversion']","['pop', 'rock', 'music', 'women', 'girls', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', '1989', 'album', 'slut', 'song', 'taylor', 'swift’s', '‘“slut!”’', 'evolution', 'pop', 'star', 'feminist']",Taylor Swift’s ‘“Slut!”’ and the Evolution of a Pop Star Feminist,0.65064317
11024,7292366417037364510,2023-10-21,"['costume', 'last', 'year', 'halloween', 'corpsebride', 'emilycosplay']","['halloween', 'paddleboarding', 'costumes', 'something', 'wicked', 'this', 'way', 'paddles']",Something Wicked This Way Paddles,0.6823647
11047,7295600987648118047,2023-10-30,"['disney', 'pingu', 'taylor', 'swift', ""taylor's"", 'version', 'say', 'go', 'taylor', 'swift', 'pingu', 'dancing', 'talk', 'lyrics', 'taylor', 'swift', 'talk', 'taylor', 'swift', 'im', 'girl', 'dont', 'talk', 'taylorswift', 'taylorsversion', 'swifttok', 'nowthatwedonttalk', 'viral']","['pop', 'rock', 'music', 'women', 'girls', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', '1989', 'album', 'slut', 'song', 'taylor', 'swift’s', '‘“slut!”’', 'evolution', 'pop', 'star', 'feminist']",Taylor Swift’s ‘“Slut!”’ and the Evolution of a Pop Star Feminist,0.6099304
11071,7294095684465167662,2023-10-25,"['disney', 'cardigan', 'taylorswift', 'shake', 'song', 'taylor', 'swift', 'stay', 'stay', 'stay', 'taylor', 'need', 'calm', 'back', 'december', 'taylor', 'swift', 'filters', 'yntcd', 'taylor', 'swift', 'cardigan']","['pop', 'rock', 'music', 'coronavirus', '2019', 'ncov', 'swift', 'taylor', 'bad', 'bunny', 'singer', 'nadie', 'sabe', 'lo', 'que', 'va', 'pasar', 'manana', 'album', 'taylor', 'swift’s', '‘cruel', 'summer’', 'hits', 'no.', 'after', 'four', 'years']",Taylor Swift’s ‘Cruel Summer’ Hits No. 1 After Four Years,0.67439103
11088,7294522201879907626,2023-10-27,"['taylor', 'swift', 'acid', 'rock', 'acid', 'rock', 'taylor', 'swift', 'talk', 'taylor', 'swift', 'acid', 'rock', 'songs', 'taylor’s', 'version', 'say', 'go', 'taylor', 'swift', 'acid', 'rock', 'music', 'pretend', 'like', 'acid', 'rock', 'ive', 'ascended', 'mother', 'outdid', 'taylorsversion']","['pop', 'rock', 'music', 'women', 'girls', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', '1989', 'album', 'slut', 'song', 'taylor', 'swift’s', '‘“slut!”’', 'evolution', 'pop', 'star', 'feminist']",Taylor Swift’s ‘“Slut!”’ and the Evolution of a Pop Star Feminist,0.5928129
11095,7295611676215233838,2023-10-30,"['takis', 'support', 'israel', 'food', 'brand', 'support', 'palestine', 'takis', 'palestine', 'brands', 'support', 'palestine', 'snacks', 'support', 'palestine', 'food', 'brand', 'support', 'israel', 'takis', 'support', 'israel', 'brand', 'support', 'palestine', 'brands', 'support', 'israel', 'brand', 'support', 'israel', 'hope', 'takis', 'dont', 'support', 'real']","['israel', 'gaza', 'war', '2023', 'stockpiling', 'palestinians', 'water', 'hamas', 'gaza', 'strip', 'israel', 'as', 'gazans', 'scrounge', 'food', 'water,', 'hamas', 'sits', 'rich', 'trove', 'supplies']","As Gazans Scrounge for Food and Water, Hamas Sits on a Rich Trove of Supplies",0.56379473
11096,7295751927609019690,2023-10-30,"['fuck', 'james', 'lankford', 'free', 'palastine', 'freepalestine', 'endoccupationofpalestine', 'ussenate', 'standwithpalestine', 'gaza', 'ceasefirenow', 'fuckit', 'al', 'jazeera', 'english']","['audio', 'neutral', 'informative', 'palestinian', 'americans', 'palestinians', 'israel', 'gaza', 'war', '2023', 'israel', 'gaza', 'strip', 'if', 'palestinian', 'freedom', 'makes', 'you', 'uneasy,', 'ask', 'yourself', 'why']","If Palestinian Freedom Makes You Uneasy, Ask Yourself Why",0.5929773
11137,7291086020009823519,2023-10-17,"['know', 'hurt', 'hurt', 'relationships', 'reputation', 'taylor', 'swift', 'taylor', 'swift', 'loyal', 'protective', 'people']","['pop', 'rock', 'music', 'movies', 'fans', 'persons', 'swift', 'taylor', 'burned', 'ticketmaster,', 'taylor', 'swift', 'fans', 'head', 'movies']","Burned by Ticketmaster, Taylor Swift Fans Head to the Movies",0.5531334
11147,7295523111103991083,2023-10-29,"['unfathomable', 'really', 'freepalestine', 'palestine', 'fromtherivertothesea', 'withinourlifetime', 'protest', 'nyc']","['demonstrations', 'protests', 'riots', 'israel', 'gaza', 'war', '2023', 'palestinian', 'americans', 'brooklyn', 'museum', 'brooklyn', 'bridge', 'nyc', 'downtown', 'brooklyn', 'brooklyn', 'ny', 'brooklyn', 'nyc', 'protesters', 'fill', 'streets', 'new', 'york', 'support', 'palestinians', 'gaza.']",Protesters fill the streets in New York to support Palestinians in Gaza.,0.67596835
11190,7294794737888824622,2023-10-27,"['halloween', 'hsm']","['should', 'school', 'be', 'place', 'celebrate', 'halloween?']",Should School Be a Place to Celebrate Halloween?,0.5536776
