,video_id,video_date,video_keywords,nyt_keywords,nyt_headline,cosine_sim
9338,7302844315812760874,2023-11-18,"['taylor', 'swift', 'taylor', 'swift', 'water', 'bottle', 'happened', 'taylor', 'swift', 'concert', 'taylor', 'swift', 'brazil', 'taylor', 'swift', 'breath', 'eras', 'tour', 'taylor', 'swift', 'water', 'hayley', 'williams', 'passed', 'away', 'taylor', 'swift', 'brazil', 'eras', 'tour', 'taylor', 'swift', 'eras', 'tour', 'please', 'safe', 'tonight', 'brazil', 'brazilerastour', 'brazil', 'erastour', 'taylorswift', 'taylorsversion', 'swifttok', 'theerastour']","['pop', 'rock', 'music', 'swift', 'taylor', 'heat', 'heat', 'waves', 'fans', 'persons', 'rio', 'de', 'janeiro', 'brazil', 'deaths', 'fatalities', 'after', 'eras', 'tour', 'triumphs,', 'taylor', 'swift', 'finds', 'trouble', 'brazil']","After Eras Tour Triumphs, Taylor Swift Finds Trouble in Brazil",0.65472376
9346,7302910270752476458,2023-11-18,"['taylor', 'swift', 'eras', 'tour', 'scott', 'swift', 'jessicagolich', 'taylor', 'swift', 'brazil', 'eras', 'tour', 'brazil', 'eras', 'tour', 'stadium', 'eras', 'tour', 'taylor', 'swift', 'taylor', 'swift', 'concert', 'eras', 'tour', 'wrong', 'erastourbrazilnight', 'erastourrionight', 'erastourtf', 'erastourbrazil', 'swiftiesever', 'erastourriodejaneiro', 'riotstheerastour', 'swiftok', 'swiftiesoftiktok']","['pop', 'rock', 'music', 'swift', 'taylor', 'heat', 'heat', 'waves', 'fans', 'persons', 'rio', 'de', 'janeiro', 'brazil', 'deaths', 'fatalities', 'after', 'eras', 'tour', 'triumphs,', 'taylor', 'swift', 'finds', 'trouble', 'brazil']","After Eras Tour Triumphs, Taylor Swift Finds Trouble in Brazil",0.6568441
9359,7295934820780100907,2023-10-30,"['bad', 'bloodsecurity', 'guard', 'version', 'taylor', 'swift', 'ready', 'eras', 'tour', 'travis', 'kelce', 'taylor', 'swift', 'taylor', 'swift', 'eras', 'tour', 'taylor', 'taylor', 'swift', 'performing', 'taylor', 'eras', 'tour', 'taylor', 'swift', 'singing', 'taylor', 'swift', 'concert', 'replying', 'horror', 'high', 'people', 'tear', 'downtaylorswift', 'taylor', 'swift', 'erastour', 'eras', 'erastourtaylorswift', 'swiftok', 'swifties', 'readyforit', 'readyforittaylorswift', 'tay']","['pop', 'rock', 'music', 'women', 'girls', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', '1989', 'album', 'slut', 'song', 'taylor', 'swift’s', '‘“slut!”’', 'evolution', 'pop', 'star', 'feminist']",Taylor Swift’s ‘“Slut!”’ and the Evolution of a Pop Star Feminist,0.6663615
9375,7293627706506235178,2023-10-24,"['tolerate', 'eras', 'tour', 'taylor', 'swift', 'disney', 'tolerate', 'taylor', 'swift', 'tolerate', 'taylor’s', 'version', 'tolerate', 'eras', 'movie', 'tolerate', 'taylor', 'travis', 'kelce', 'taylor', 'swift', 'illicit', 'affairs', 'eras', 'tour', 'hurt', 'girl', 'tstheerastour', 'tstheerastourfilm', 'theerastourtaylorswift', 'theerastour', 'taylorswift', 'taylor', 'swift', 'taylor', 'nation', 'eras', 'tour']","['pop', 'rock', 'music', 'women', 'girls', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', '1989', 'album', 'slut', 'song', 'taylor', 'swift’s', '‘“slut!”’', 'evolution', 'pop', 'star', 'feminist']",Taylor Swift’s ‘“Slut!”’ and the Evolution of a Pop Star Feminist,0.6103365
9461,7302124924758560046,2023-11-16,"['okitsval', 'starbucks', 'jules', 'starbucks', 'jules', 'tony', 'varas', 'starbucks', 'jules', 'apology', 'video', 'jules', 'apology', 'video', 'starbucks', 'v', 'starbucks', 'boycott', 'starbucks', 'v', 'starbucks', 'starbucks', 'red', 'cup', 'blame', 'period', 'time', 'went', 'unions', 'demonized', 'yall', 'getting', 'online', 'show', 'completely', 'lack', 'solidarity', 'redcuprebellion', 'starbuckssucks', 'workerssolidarity', 'workersrightsarehumanrights', 'classsolidarity', 'prounion', 'palestinianliberation', 'classconciousness', 'blacklivesmattermovement']","['coffeehouses', 'starbucks', 'corporation', 'starbucks', 'workers', 'united', 'organized', 'labor', 'strikes', 'demonstrations', 'protests', 'riots', 'workplace', 'hazards', 'violations', 'wages', 'salaries', 'united', 'states', 'starbucks', 'workers', 'walk', 'out', 'red', 'cup', 'giveaway', 'day']",Starbucks Workers Walk Out on Red Cup Giveaway Day,0.62201583
9551,7299906638071254314,2023-11-10,"['thousands', 'egyptian', 'fans', 'alahly', 'football', 'club', 'based', 'cairo', 'chant', 'solidarity', 'palestine', 'palestine', 'standwithpalestine', 'freepalestine', 'gaza', 'egypt']","['israel', 'gaza', 'war', '2023', 'defense', 'military', 'forces', 'arabs', 'international', 'relations', 'united', 'states', 'international', 'relations', 'palestinians', 'demonstrations', 'protests', 'riots', 'gaza', 'strip', 'israel', 'middle', 'east', 'organization', 'islamic', 'cooperation', 'hamas', 'bahrain', 'egypt', 'iran', 'jordan', 'saudi', 'arabia', 'united', 'arab', 'emirates', 'arab', 'states', 'intensify', 'pleas', 'gaza', 'cease-fire', 'public', 'anger', 'mounts']",Arab States Intensify Pleas for Gaza Cease-fire as Public Anger Mounts,0.6308683
9565,7302568573396913451,2023-11-17,"['amtrak', 'train', 'amtrak', 'amtrak', 'solo', 'travel', 'solo', 'travel', 'amtrak', 'train', 'houston', 'amtrak', 'train', 'houston', 'new', 'york', 'amtrak', 'private', 'rooms', 'works', 'like', 'charm', 'amtrak']","['railroads', 'railroad', 'accidents', 'safety', 'amtrak', 'chicago', 'ill', 'michigan', 'amtrak', 'train', 'derails', 'michigan', 'after', 'striking', 'vehicle', 'tracks']",Amtrak Train Derails in Michigan After Striking Vehicle on Tracks,0.60307044
9587,7302262255226342686,2023-11-16,"['thanksgiving', 'side', 'dishes', 'ni', 'al', 'caso', 'somos', 'thanksgiving', 'small', 'friendsgiving', 'thanksgiving', 'cooking', 'thanksgiving', 'food', 'thanksgiving', 'plate', 'friendsgiving', 'table', 'setup', 'thanks', 'giving', 'desserts', 'thanksgiving', 'dishes', 'table', 'plz', 'friendsgiving', 'viral', 'parati', 'friends', 'thanksgiving']","['thanksgiving', 'day', 'pies', 'limes', 'cooking', 'cookbooks', 'florida', 'a', 'taste', 'florida', 'thanksgiving', 'table']",A Taste of Florida on the Thanksgiving Table,0.6992089
9699,7302509162590702890,2023-11-17,"['tom', 'blyth', 'finnick', 'hunger', 'games', 'tom', 'blyth', 'edit', 'hunger', 'games', 'songbirds', 'snakes', 'gale', 'hunger', 'games', 'donald', 'sutherland', 'snow', 'hunger', 'games', 'liam', 'hemsworth', 'josh', 'hutcherson', 'tom', 'blyth', 'hunger', 'games', 'white', 'boy', 'month', 'tom', 'blyth', 'tomblyth', 'peetamellark', 'finnickodair', 'joshhutcherson', 'samclaflin', 'thehungergames', 'thg', 'theballadofsongbirdsandsnakes', 'catchingfire', 'katnisseverdeen']","['movies', 'the', 'hunger', 'games', 'the', 'ballad', 'songbirds', 'snakes', 'movie', 'the', 'hunger', 'games', 'movie', 'lawrence', 'francis', '1971', 'collins', 'suzanne', '1962', 'blyth', 'tom', 'zegler', 'rachel', '2001', '‘the', 'hunger', 'games’', 'is', 'back.', 'here’s', 'what', 'you', 'need', 'know.']",‘The Hunger Games’ Is Back. Here’s What You Need to Know.,0.7020238
9744,7302456384967281950,2023-11-17,"['drake', 'taylor', 'swift', 'taylor', 'swift', 'taylor', ""swift's"", 'eras', 'tour', 'taylor', 'swift:', 'eras', 'tour', 'taylor', 'eras', 'tour', 'taylor', 'swift', 'concert', 'eras', 'tour', 'concert', 'taylor', 'swift', 'taylor', 'eras', 'tour', 'rio', 'de', 'janeiro', 'brazil', 'taylor', ""swift's"", 'eras', 'tour', 'outfits', 'greenscreen', 'swifttok', 'erastourtaylorswift', 'swifties', 'taylortok', 'taylorsversion', 'erastour', 'erastourbrazil']","['pop', 'rock', 'music', 'swift', 'taylor', 'heat', 'heat', 'waves', 'fans', 'persons', 'rio', 'de', 'janeiro', 'brazil', 'deaths', 'fatalities', 'after', 'eras', 'tour', 'triumphs,', 'taylor', 'swift', 'finds', 'trouble', 'brazil']","After Eras Tour Triumphs, Taylor Swift Finds Trouble in Brazil",0.618612
9752,7302486296314891550,2023-11-17,"['palestine', 'free', 'freepalestine', 'freepalestine', 'palestine']","['israel', 'gaza', 'war', '2023', 'palestinians', 'israeli', 'settlements', 'west', 'bank', 'israel', 'gaza', 'strip', 'many', 'west', 'bank', 'palestinians', 'are', 'being', 'forced', 'out', 'their', 'villages.', 'is', 'my', 'family', 'next?']",Many West Bank Palestinians Are Being Forced Out of Their Villages. Is My Family Next?,0.6003958
9763,7300992125104065834,2023-11-13,"['karma', 'guy', 'chiefs', 'taylor', 'swift', 'travis', 'kelce', 'taylor', 'swift', 'travis', 'kelce', 'reaction', 'karma', 'travis', 'kelce', 'taylor', 'travis', 'kelce', 'travis', 'reaction', 'karma', 'travis', 'blows', 'kiss', 'travis', 'taylor', 'swift', 'karma', 'guy', 'chiefs', 'dancers', 'reaction', 'hearttaylorswift', 'traviskelce', 'swifties', 'erastour', 'viralvideo', 'foruyou', 'viralvideo', 'tayvis']","['social', 'media', 'pop', 'rock', 'music', 'fans', 'persons', 'celebrities', 'dating', 'relationships', 'kansas', 'city', 'chiefs', 'twitter', 'swift', 'taylor', 'kelce', 'travis', 'swifties', 'delight,', 'then', 'recoil,', 'from', 'travis', 'kelce’s', 'old', 'tweets']","Swifties Delight, Then Recoil, From Travis Kelce’s Old Tweets",0.66683483
9808,7301452193968835883,2023-11-14,"['brooklyn', 'beckham', 'brooklyn', 'beckham', 'parents', 'travis', 'kelce', 'taylor', 'swift', 'travis', 'kelce', 'david', 'beckham', 'scream', 'troy', 'bolton', 'travis', 'kelce', 'singing', 'taylor', 'swift', 'brooklyn', 'beckham', 'football', 'troy', 'bolton', 'gonna', 'locked', 'traviskelce', 'taylorswift', 'tayvis', 'nfl', 'football', 'music', 'troybolton', 'sports']","['internal', 'sub', 'nl', 'swift', 'taylor', 'kelce', 'travis', 'beckham', 'david', 'netflix', 'inc', 'twitter', 'manchester', 'united', 'soccer', 'team', 'real', 'madrid', 'soccer', 'team', 'taylor', 'travis', 'might', 'save', 'romance,', 'posh', 'becks', 'were', 'here', 'all', 'along']","Taylor and Travis Might Save Romance, but Posh and Becks Were Here All Along",0.6021813
9830,7300862441594916138,2023-11-13,"['scott', 'swift', 'travis', 'kelce', 'taylor', 'swift', 'austin', 'swift', 'taylor', 'swift', 'travis', 'kelce', 'taylor', 'travis', 'kelce', 'travis', 'taylor', 'swift', 'labyrinth', 'taylor', 'swift', 'taylor', 'swift', 'brother', 'taylor', 'travis', 'travis', 'seemed', 'nervousher', 'brothers', 'smiles', 'thoughtaylor', 'travis', 'taylorswift', 'traviskelce', 'taylortravis', 'travistaylor', 'taylorswifttraviskce', 'traviskelcetaylorswift', 'erastourargentina', 'love']","['social', 'media', 'pop', 'rock', 'music', 'fans', 'persons', 'celebrities', 'dating', 'relationships', 'kansas', 'city', 'chiefs', 'twitter', 'swift', 'taylor', 'kelce', 'travis', 'swifties', 'delight,', 'then', 'recoil,', 'from', 'travis', 'kelce’s', 'old', 'tweets']","Swifties Delight, Then Recoil, From Travis Kelce’s Old Tweets",0.6708906
9901,7299265287335988522,2023-11-08,"['palestinian', 'food', 'recipes', 'fish', 'rising', 'beach', 'palestine', 'palestine', 'hoodie', 'clothing', 'sea', 'boundary', 'palestine', 'adam', 'sandler', 'palestine', 'scene', 'oven', 'palestine', 'palestine', 'hoodie', 'relatable', 'educate', 'freepalestine']","['israel', 'gaza', 'war', '2023', 'jews', 'judaism', 'palestinians', 'palestinian', 'americans', 'demonstrations', 'protests', 'riots', 'art', 'israel', 'gaza', 'strip', 'new', 'york', 'city', 'drawings', 'city', 'divided:', 'new', 'york', 'reacts', 'israel-hamas', 'war']",Drawings of a City Divided: New York Reacts to the Israel-Hamas War,0.60674536
9906,7301804505237032235,2023-11-15,"['redcuprebellion', 'begun', 'sbworkersunited', 'baristas', 'staged', 'surprise', 'walkouts', 'across', 'country', 'today', 'tomorrow', 'expected', 'largest', 'barista', 'strike', 'history', 'day', 'red', 'cup', 'day', 'notoriusly', 'busy', 'exploitative', 'day', 'starbucks', 'dont', 'cross', 'picket', 'line', 'join', 'one', 'link', 'bio']","['coffeehouses', 'starbucks', 'corporation', 'starbucks', 'workers', 'united', 'organized', 'labor', 'strikes', 'demonstrations', 'protests', 'riots', 'workplace', 'hazards', 'violations', 'wages', 'salaries', 'united', 'states', 'starbucks', 'workers', 'walk', 'out', 'red', 'cup', 'giveaway', 'day']",Starbucks Workers Walk Out on Red Cup Giveaway Day,0.6013565
9916,7301815506187586858,2023-11-15,"['harry', 'styles', 'buzz', 'cut', 'harry', 'styles', 'travis', 'kelce', 'taylor', 'swift', 'travis', 'kelce', 'taylor', 'swift', 'taylor', 'swift', 'travis', 'kelce', 'singing', 'harry', 'styles', 'taylor', 'swift', 'taylor', 'travis', 'kelce', 'lmaooooo', 'harrystyles', 'harrystylesvids', 'harrystylesedit', 'traviskelce', 'taylorswift', 'swifttok', 'loveontour', 'hslot', 'harryshouse']","['social', 'media', 'pop', 'rock', 'music', 'fans', 'persons', 'celebrities', 'dating', 'relationships', 'kansas', 'city', 'chiefs', 'twitter', 'swift', 'taylor', 'kelce', 'travis', 'swifties', 'delight,', 'then', 'recoil,', 'from', 'travis', 'kelce’s', 'old', 'tweets']","Swifties Delight, Then Recoil, From Travis Kelce’s Old Tweets",0.7039197
9919,7301400008509902126,2023-11-14,"['taylor', 'swift', 'say', 'go', 'taylor', 'swift', 'nina', 'dobrev', 'think', 'knows', 'taylor', 'swift', 'say', 'go', 'say', 'go', 'taylor', 'klaus', 'caroline', 'taylor', 'swift', 'filter', 'say', 'go', 'song', 'taylor', 'swift', 'klaus', 'caroline', 'vampire', 'diaries', 'boy', 'understand']","['pop', 'rock', 'music', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', 'k', 'pop', 'bts', 'music', 'group', 'buffett', 'jimmy', 'jung', 'kook', '1997', '‘', '(taylor’s', 'version)’', 'repeats', 'no.']",‘1989 (Taylor’s Version)’ Repeats at No. 1,0.62542176
9932,7301418660034448686,2023-11-14,"['cutting', 'water', 'place', 'million', 'children', 'sound', 'like', 'israel', 'israeli', 'palestine', 'israelpalestine', 'freepalestine']","['swimming', 'teenagers', 'adolescence', 'palestinians', 'jews', 'judaism', 'jerusalem', 'israel', 'israel', 'gaza', 'war', '2023', 'internal', 'great', 'read', 'internal', 'sub', 'palestinian', 'israeli', 'teens', 'swam', 'same', 'pool.', 'then', 'came', 'oct.', '.']",Palestinian and Israeli Teens Swam in the Same Pool. Then Came Oct. 7.,0.7284421
9941,7301133308409400622,2023-11-13,"['aoc', 'palestine', 'alexandra', 'cortez', 'palestine', 'sea', 'boundary', 'palestine', 'aoc', 'president', 'ceasefire', 'option', 'way']","['israel', 'gaza', 'war', '2023', 'palestinians', 'international', 'relations', 'politics', 'government', 'gaza', 'strip', 'israel', 'middle', 'east', 'west', 'bank', 'feed', 'opinionvideo', 'the', 'two-state', 'platitude']",The Two-State Platitude,0.6481223
10046,7299644121956879658,2023-11-09,"['taylor', 'swift', 'argentina', 'blame', 'eras', 'tour', 'taylor', 'swift', 'blame', 'argentina', 'eras', 'tour', 'argentina', 'blame', 'eras', 'tour', 'dont', 'blame', 'taylor', 'swift', 'taylor', 'swift', 'eras', 'tour', 'argentina', 'surprise', 'songs', 'night', 'argentina', 'lets', 'gooo', 'taylor', 'swift', 'taylorswift', 'argentina']","['argentina', 'swift', 'taylor', 'pop', 'rock', 'music', 'fans', 'persons', 'music', 'taylor', 'swift', 'takes', 'her', 'eras', 'tour', 'global,', 'shaking', 'argentina']","Taylor Swift Takes Her Eras Tour Global, Shaking Argentina",0.7376413
10071,7297728100991847723,2023-11-04,"['taylor', 'swift', 'falls', 'concert', 'taylor', 'swift', 'taylor', 'swift', 'falling', 'taylor', 'swift', 'argentina', 'travis', 'kelce', 'taylor', 'swift', 'taylor', 'swift', 'dancer', 'knocks', 'reputation', 'stadium', 'tour', 'taylor', 'swift', 'stage', 'malfunction', 'taylor', 'swift', 'concert', 'taylor', 'falling', 'stage', 'went', 'hard', 'got', 'right', 'back', 'taylorswift', 'swifttok', 'swiftie', 'tswift', 'fall', 'fail', 'rep', 'reputationstadiumtour', 'traviskelce']","['pop', 'rock', 'music', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', 'taylor', 'swift’s', 'blockbuster', '‘’', 'rerecording', 'tops', 'sales', 'original']",Taylor Swift’s Blockbuster ‘1989’ Rerecording Tops Sales of Original,0.60094
10097,7297432141485444394,2023-11-03,"['addressing', 'zionist', 'argument', 'hamas', 'terrorist', 'orginization', 'hamas', 'zionism']","['hezbollah', 'nasrallah', 'hassan', 'israel', 'hamas', 'palestinians', 'gaza', 'strip', 'war', 'armed', 'conflicts', 'in', 'high-stakes', 'speech,', 'hezbollah’s', 'leader', 'stops', 'short', 'call', 'expand', 'hamas', 'war']","In High-Stakes Speech, Hezbollah’s Leader Stops Short of Call to Expand Hamas War",0.79586697
10111,7285610453298973995,2023-10-03,"['vigilante', 'taylor', 'swift', 'kansas', 'city', 'night', 'travis', 'kelce', 'eras', 'tour', 'taylor', 'swift', 'travis', 'kelce', 'travis', 'kelce', 'taylor', 'swift', 'vigilante', 'shi', 'eras', 'tour', 'vigilante', 'taylor', 'swift', 'travis', 'kelce', 'eras', 'tour', 'eras', 'tour', 'kansas', 'city', 'night', 'vigilante', 'tay', 'gets', 'every', 'time', 'kansas', 'city', 'mo', 'night', 'los', 'angeles', 'ca', 'night', 'show', 'travis', 'kelce', 'attended', 'vs', 'last', 'night', 'us', 'leg', 'taylorswifterastour', 'erastourtaylorswift', 'taylornation', 'swift', 'traviskelce', 'reputationtaylorsversion', 'taylorsversion', 'swifty', 'swiftoks', 'newromantics', 'tv', 'cruelsummer', 'taylorswifttok', 'midnightstaylorswift', 'taylorswiftchallenge', 'swiftietok', 'reputation', 'vigilanteshittaylorswift', 'caddizac', 'theknifepainter']","['swift', 'taylor', 'kelce', 'travis', 'kansas', 'city', 'chiefs', 'new', 'york', 'jets', 'football', 'pop', 'rock', 'music', 'television', 'new', 'jersey', 'when', 'taylor', 'swift', 'travis', 'kelce', 'collided', 'with', 'prime-time', 'tv']",When Taylor Swift and Travis Kelce Collided With Prime-Time TV,0.6833455
10128,7299294862686375211,2023-11-08,"['nikki', 'haley', 'lgbtq', 'stance', 'nikki', 'haley', 'heels', 'landslide', 'republican', 'answer', 'abortion', 'issue', 'nikkihaley', 'americafirst', 'usa_tiktok', 'usa', 'gop', 'republicandebate', 'nikkihaley', 'nikki']","['debates', 'political', 'haley', 'nikki', 'r', 'republican', 'party', 'tiktok', 'bytedance', 'ramaswamy', 'vivek', '1985', '‘you’re', 'just', 'scum’:', 'haley', 'ramaswamy', 'tussle', 'onstage']",‘You’re Just Scum’: Haley and Ramaswamy Tussle Onstage,0.6153668
10155,7292768623876361518,2023-10-22,"['travis', 'kelce', 'taylor', 'swift', 'taylor', 'swift', 'travis', 'kelce', 'taylor', 'travis', 'kelce', 'last', 'time', 'taylor', 'swift', 'travis', 'kelce', 'eras', 'tour', 'travis', 'kelce', 'podcast', 'taylor', 'swift', 'travis', 'kelce', ""taylor's"", 'version', 'travis', 'kelce', 'talking', 'taylor', 'swift', 'ever', 'stop', 'making', 'edits', 'probably', 'taylorswift', 'swifttok', 'traviskelce', 'swiftie', 'swifttoker', 'taylorswifttraviskelce', 'traylor']","['kansas', 'city', 'chiefs', 'national', 'football', 'league', 'kelce', 'travis', 'swift', 'taylor', 'halloween', 'costumes', 'football', 'celebrities', 'brace', 'yourself', 'lots', 'taylor', 'swifts', 'travis', 'kelces', 'this', 'halloween']",Brace Yourself for Lots of Taylor Swifts and Travis Kelces This Halloween,0.6818975
10158,7299994921736457502,2023-11-10,"['wanna', 'live', 'forever', 'eras', 'tour', 'labyrinth', 'taylor', 'swift', 'taylor', 'swift', 'taylor', 'swift', 'argentina', 'travis', 'kelce', 'taylor', 'swift', 'travis', 'kelce', 'eras', 'tour', 'taylor', 'swift', 'wanna', 'live', 'forever', 'dont', 'wanna', 'live', 'forever', 'taylors', 'part', 'taylor', 'swift', 'argentina', 'night', 'aawwwwtaylorswift', 'traviskelce', 'taylorswiftandtraviskelce', 'tv']","['argentina', 'swift', 'taylor', 'pop', 'rock', 'music', 'fans', 'persons', 'music', 'taylor', 'swift', 'takes', 'her', 'eras', 'tour', 'global,', 'shaking', 'argentina']","Taylor Swift Takes Her Eras Tour Global, Shaking Argentina",0.6076941
10246,7299616676214230318,2023-11-09,"['miriam', 'seth', 'rogan', 'palestine', 'jews', 'support', 'palestinians', 'orthodox', 'jewish', 'miriam', 'lady', 'jews', 'myriam', 'orthodox', 'jew', 'orthodox', 'jews', 'palestine', 'myriam', 'orthodox', 'jew', 'palestine', 'glorious', 'macklemore', 'gentelman', 'children', 'extremely', 'nice', 'kind', 'hearted', 'peaceful', 'organized', 'amazing', 'see', 'right', 'side', 'history', 'thank', 'luayisinmyshot', 'freepalestine', 'washingtondc', 'novemberth', 'jewspalestine', 'mackelmore', 'gimzofreegazaceasefirenowprotestmarchorthodoxjews']","['jews', 'judaism', 'rabbis', 'israel', 'gaza', 'war', '2023', 'chabad', 'lubavitch', 'schneerson', 'menachem', 'mendel', 'new', 'york', 'city', 'rabbis', 'from', 'across', 'globe', 'flock', 'new', 'york', 'prayer', '—', 'hope']",Rabbis From Across the Globe Flock to New York for Prayer — and Hope,0.6147086
10248,7295529625822711083,2023-10-29,"['taylor', 'swift', 'dress', 'taylor', 'swift', 'taylor', 'swift', 'song', 'filter', 'ranking', 'taylor', 'swift', 'taylor', 'swift', 'filters', 'tolerate', 'taylor', 'ranking', 'taylor', 'swift', 'songs', 'taylor’s', 'version', 'last', 'time', 'taylor', 'swift', 'taylor', 'swift', 'megamix', 'first', 'try', 'feel', 'like', 'banging', 'taylorswift', 'erastour', 'swifttok', 'swiftie', 'blindranking']","['pop', 'rock', 'music', 'women', 'girls', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', '1989', 'album', 'slut', 'song', 'taylor', 'swift’s', '‘“slut!”’', 'evolution', 'pop', 'star', 'feminist']",Taylor Swift’s ‘“Slut!”’ and the Evolution of a Pop Star Feminist,0.66062367
10250,7299487771935116587,2023-11-09,"['exile', 'taylor', 'swift', 'exile', 'exile', 'taylor', 'starlight', 'taylor', 'swift', 'cruel', 'summer', 'back', 'december', 'cardigan', 'taylorswift', 'new', 'romantics', 'great', 'war', 'taylor', 'taylor', 'swift', 'taylorswift', 'taylorsversion', 'taylornation', 'swift', 'ts', 'taylorswiftsongs', 'ranking', 'taylorswiftsongranking']","['pop', 'rock', 'music', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', 'taylor', 'swift’s', 'blockbuster', '‘’', 'rerecording', 'tops', 'sales', 'original']",Taylor Swift’s Blockbuster ‘1989’ Rerecording Tops Sales of Original,0.6299221
10258,7295906621237185838,2023-10-30,"['taylor', 'swift', 'suburban', 'legends', 'taylor', 'swift', 'say', 'go', 'taylor', 'swift', ""taylor's"", 'version', 'slu', 'taylor', 'swift', 'taylor', 'swift', 'talk', 'taylor', 'swift', 'brooke', 'monk', 'taylor', 'swift', 'suburban', 'legends']","['pop', 'rock', 'music', 'women', 'girls', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', '1989', 'album', 'slut', 'song', 'taylor', 'swift’s', '‘“slut!”’', 'evolution', 'pop', 'star', 'feminist']",Taylor Swift’s ‘“Slut!”’ and the Evolution of a Pop Star Feminist,0.66089123
10265,7298479256068181290,2023-11-06,"['nyc', 'marathon', 'nyc', 'marathon', 'train', 'marathon', 'marathon', 'training', 'new', 'york', 'city', 'marathon', 'new', 'york', 'marathon', 'runners', 'marathon', 'runner', 'running', 'tiktok', 'nyc', 'training', 'starts', 'today', 'bb', 'whos', 'nycmarathon', 'nycmarathon']","['new', 'york', 'city', 'marathon', 'running', 'bridges', 'tunnels', 'marathon', 'running', 'parks', 'other', 'recreation', 'areas', 'what', 'it’s', 'actually', 'like', 'run', 'new', 'york', 'city', 'marathon', 'route']",What It’s Actually Like to Run the New York City Marathon Route,0.772148
10285,7298064475402292526,2023-11-05,"['taylor', 'taylor', 'swift', 'song', 'taylor', 'swift', ""taylor's"", 'version', 'taylor', 'version', 'taylors', 'version', 'songs', 'taylor', 'swift', 'taylor', 'version', 'taylor', 'swift', 'songs', 'taylor', 'replying', 'emma', 'one', 'favorites', 'cuz', 'actual', 'hell', 'taylorswift', 'taylorsversion', 'singing', 'singing', 'taylorsversion']","['pop', 'rock', 'music', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', 'taylor', 'swift’s', 'blockbuster', '‘’', 'rerecording', 'tops', 'sales', 'original']",Taylor Swift’s Blockbuster ‘1989’ Rerecording Tops Sales of Original,0.74419177
10287,7299360264305036590,2023-11-09,"['free', 'palestine', 'song', 'oven', 'palestine', 'fish', 'rising', 'beach', 'palestine', 'sea', 'boundary', 'palestine', 'palestine', 'hoodie', 'palestine', 'hoodie', 'clothing', 'jews', 'support', 'palestinians', 'palestine', 'alshifa', 'hospital', 'ann', 'palestine', 'israel', 'supporters', 'mean', 'freepalestine', 'istandwithpalestine', 'israelisajoke', 'ceasefirenow', 'stopthegenocide', 'freegaza']","['israel', 'gaza', 'war', '2023', 'palestinians', 'israeli', 'settlements', 'hamas', 'west', 'bank', 'israel', 'gaza', 'strip', 'the', 'occupied', 'west', 'bank:', 'divided', 'faith,', 'united', 'fear']","The Occupied West Bank: Divided by Faith, United by Fear",0.68099177
10291,7298818526658235694,2023-11-07,"['taylor', 'swift', 'ally', 'dawson', 'taylor', 'swift', 'taylor', 'swift', 'argentina', 'eras', 'tour', 'austin', 'ally', 'lyrics', 'laura', 'marano', 'ross', 'lynch', 'austin', 'ally', 'taylor', 'swift', 'nooo']","['pop', 'rock', 'music', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', 'taylor', 'swift’s', 'blockbuster', '‘’', 'rerecording', 'tops', 'sales', 'original']",Taylor Swift’s Blockbuster ‘1989’ Rerecording Tops Sales of Original,0.61297214
10294,7299331314682023199,2023-11-09,"['know', 'places', 'know', 'places', 'piano', 'guess', 'taylor', 'swift', 'song', 'know', 'places', 'taylor', 'version', 'eras', 'tour', 'something', 'bad', 'piano', 'taylor', 'swift', 'argentina', 'taylor', 'swift', 'taylor', 'swift', 'piano', 'guess', 'taylor', 'swift', 'song', 'second', 'prove', 'wrong', 'taylorswift', 'taylornation', 'eras', 'erastour', 'taylorswifterastour', 'piano', 'pianotutorial', 'pianist', 'pianocover', 'cover', 'taylorsversion', 'theerastour']","['pop', 'rock', 'music', 'swift', 'taylor', '1989', 'taylor', 'version', 'album', 'taylor', 'swift’s', 'blockbuster', '‘’', 'rerecording', 'tops', 'sales', 'original']",Taylor Swift’s Blockbuster ‘1989’ Rerecording Tops Sales of Original,0.6068473
10339,7298948419899510062,2023-11-07,"['nyc', 'marathon', 'new', 'york', 'city', 'marathon', 'new', 'york', 'marathon', 'marathon', 'runners', 'marathon', 'runner', 'running', 'marathon', 'running', 'tiktok', 'runtok', 'runners', 'high', 'feels', 'like', 'replying', 'olivia', 'caruso', 'got', 'baked', 'nyc', 'marathon', 'nycmarathon', 'runhigh']","['chefs', 'marathon', 'running', 'new', 'york', 'city', 'marathon', 'cooking', 'cookbooks', 'restaurants', 'running', 'chicago', 'marathon', 'how', 'chefs', 'eat', 'with', 'marathon', 'mind']",How Chefs Eat With the Marathon in Mind,0.7486863
