,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
1845,There’s a new tactic in the coming abortion wars: stopping citizens from getting abortions in other states.,A recently introduced Missouri provision would allow private citizens to sue anyone who helps a Missouri resident get an abortion in another state.,States Want to Ban Abortions Beyond Their Borders. Here’s What Pro-Choice States Can Do.,2022-03-13T10:00:05+0000,article,Opinion,Op-Ed,Abortion;Law and Legislation;States (US);Telemedicine;Supreme Court (US);United States
1846,"China is uniquely placed to play the role of mediator for economic, political and ideological reasons.",Casualties are mounting in Ukraine. Bombs continue to fall. More than 2 million refugees have fled the fighting.,It’s Time to Offer Russia an Offramp. China Can Help With That.,2022-03-13T10:00:06+0000,article,Opinion,Op-Ed,China;Russia;Russian Invasion of Ukraine (2022);Ukraine;Peace Process
1847,A legal dispute over enrollment at Berkeley shows how the old ways of environmentalism won’t cut it in a new era of climate crisis.,"There’s a strange story unfolding in Berkeley, Calif., right now. That may present as a tautology, but bear with me. This one provides a window into a problem that endangers us all.","Government Is Flailing, in Part Because Liberals Hobbled It",2022-03-13T10:00:07+0000,article,Opinion,Op-Ed,Liberalism (US Politics);Alternative and Renewable Energy;Conservation of Resources;Law and Legislation;Environment
1848,She changed the Israeli-Palestinian debate in Congress by reminding her colleagues of the human stakes. It’s a burden she would rather not carry.,"Rozina Ali profiles Rashida Tlaib, the 45-year-old second-term congresswoman from Detroit, who has risen from adverse circumstances to play a significant role in American politics, most notably bringing greater awareness to the ongoing conflict over Palestine.",The Sunday Read: ‘What Rashida Tlaib Represents’,2022-03-13T10:00:08+0000,article,Podcasts,News,"War and Armed Conflicts;Palestinians;United States Politics and Government;Republican Party;Boycott, Divestment and Sanctions (BDS);Israel;United States;West Bank"
1849,"In Poland, people watch the unthinkable in Ukraine and worry about the future.","USTRZYKI DOLNE, Poland — Polish people know the pain of being invaded. This is what an opera singer told me as she handed out hot stew to Ukrainian refugees in a tent near the mountainous border between Ukraine and Poland on a chilly night in early March. She had planned to go skiing. She came here instead.",The War Next Door,2022-03-13T10:00:09+0000,article,Opinion,Op-Ed,Russian Invasion of Ukraine (2022);Refugees and Displaced Persons;Immigration and Emigration;Poland;Ukraine;Ustrzyki Dolne (Poland);Russia
1850,Why are so many turning to poetry during this war?,"Two weeks into the war, the Russians are still menacing my birth city, Odessa, in southwestern Ukraine. It sits on high bluffs above the Black Sea, its famous steps leading from the water to a square.",Poems in a Time of Crisis,2022-03-13T10:00:09+0000,article,Opinion,Op-Ed,"Poetry and Poets;Russian Invasion of Ukraine (2022);Defense and Military Forces;Russian Language;Politics and Government;Books and Literature;Language and Languages;Putin, Vladimir V;Odessa (Ukraine);Russia;Ukraine;United States;USSR (Former Soviet Union)"
1851,"Gonzaga, Arizona, Kansas and Baylor earned the four No. 1 seeds in the N.C.A.A. men’s tournament.","When the N.C.A.A. men’s basketball tournament pairings were announced Sunday night, it served as one big welcome mat for the sport.",N.C.A.A. Men’s Tournament Seedings Set as Spectacle Returns to March,2022-03-13T11:00:06+0000,article,Sports,News,"NCAA Basketball Championships (Men);Basketball (College);Coaches and Managers;Gonzaga University;Krzyzewski, Mike;Duke University"
1852,The base outside Lviv that was attacked by Russian forces early on Sunday was a key link between Ukraine’s armed forces and Western militaries before the war.,The base outside Lviv that was attacked by Russian forces early on Sunday was a key link between Ukraine’s armed forces and Western militaries before the war — and has become an important logistics hub and training center for foreign fighters since Russia’s invasion began.,The base attacked in western Ukraine has been a hub for foreign militaries.,2022-03-13T11:01:10+0000,article,World,News,Russian Invasion of Ukraine (2022);Military Bases and Installations;Russia;Ukraine;Lviv (Ukraine)
1853,Russia’s invasion of Ukraine has unexpectedly transformed Europe.,"Europe’s assertive response to Russia’s invasion of Ukraine has presented a possibility that was hard to imagine a month ago: the European Union as a superpower that can alter the global order, promoting liberal democratic values worldwide.",Europe Awakens,2022-03-13T11:38:34+0000,article,Briefing,briefing,internal-storyline-no;Russian Invasion of Ukraine (2022);Economic Conditions and Trends;War and Armed Conflicts
1854,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.","1. After looking closely at the image above (or at the full-size image), think about these three questions:","What’s Going On in This Picture? | March 14, 2022",2022-03-13T12:00:03+0000,article,The Learning Network,News,
1855,"A dominant run in which Jen Lee and the Americans outscored their opponents, 18-1, culminated in a 5-0 win over Canada in the gold medal game.","BEIJING — The tears started flowing from Jen Lee’s eyes the moment the horn sounded to signal that the United States had beaten Canada, 5-0, to win its fourth consecutive gold medal in Paralympic sled hockey.",A ‘Rock Wall’ Let the United States Flex Its Hockey Might,2022-03-13T12:36:01+0000,article,Sports,News,"Paralympic Games;Hockey, Ice;Lee, Jen (1986- )"
1856,Maggie Gyllenhaal also won the first-time filmmaker award. It’s the first year that both trophies went to women.,"BEVERLY HILLS, Calif. — The Directors Guild of America awarded its top prize for feature-film directing on Saturday night to Jane Campion for “The Power of the Dog,” making her the third woman ever to receive the award. Her victory also represents the first time in DGA history that women have won that award in back-to-back years, after Chloé Zhao took the prize in 2021 for “Nomadland.”",Jane Campion Wins Directors Guild Award for ‘The Power of the Dog’,2022-03-13T12:54:56+0000,article,Movies,News,"Movies;Directors Guild of America;Campion, Jane;The Power of the Dog (Movie);The Lost Daughter (Movie);Gyllenhaal, Maggie"
1857,"The other top seeds are North Carolina State, Stanford and Louisville. If it keeps winning, UConn, a No. 2 seed, will play every game in its home state until the semifinals.","A 68-team field of stalwarts, potential spoilers and national tournament newcomers will play for the N.C.A.A. championship in Division I women’s basketball.",N.C.A.A. Women’s Tournament Set With South Carolina at No. 1 Overall Seed,2022-03-13T13:00:05+0000,article,Sports,News,NCAA Basketball Championships (Women);Basketball (College);Atlantic Coast Conference;University of Connecticut
1858,"Unsuk Chin was inspired by Leonidas Kavakos to return to the genre, and the result comes to Carnegie Hall on Monday.","The 21st century has been a strong one for violin concertos. Think Jennifer Higdon, whose neo-Romantic showpiece for Hilary Hahn won the Pulitzer Prize in 2010. And Esa-Pekka Salonen, Thomas Adès, Harrison Birtwistle, Jörg Widmann (twice) and John Adams (the same).",Unsuk Chin on the Violin Concerto She Swore She’d Never Write,2022-03-13T14:00:06+0000,article,Arts,News,"Classical Music;Music;Boston Symphony Orchestra;Carnegie Hall;Chin, Unsuk;Kavakos, Leonidas;Nelsons, Andris"
1859,"The Critics Choice Awards, which honor both films and TV shows, were held Sunday. The full winners list is below.","The 27th Annual Critics Choice Awards, which gives out honors to both films and TV shows, were held on Sunday night.",Critics Choice 2022: Complete List of Winners,2022-03-13T14:00:08+0000,article,Movies,News,"Movies;Television;Actors and Actresses;Awards, Decorations and Honors;Critics Choice Awards"
1860,"An award-winning filmmaker and journalist, Mr. Renaud, 50, was killed while reporting in a suburb of Kyiv. Another journalist was wounded.","Brent Renaud, an award-winning American filmmaker and journalist, was killed in Ukraine on Sunday while reporting in a suburb of the capital, Kyiv, according to Ukraine’s Interior Ministry.","Brent Renaud, an American journalist, is killed in Ukraine.",2022-03-13T14:04:02+0000,article,World,News,"Renaud, Brent;News and News Media;Deaths (Fatalities);Irpin (Ukraine);Russia;Ukraine;Russian Invasion of Ukraine (2022);Documentary Films and Programs"
1861,Julian Wachner has been accused of sexually assaulting a Juilliard School employee during a music festival in 2014. He denies the accusation.,"Trinity Wall Street, one of New York’s wealthiest and most powerful churches, said on Saturday that it was placing its high-profile director of music on leave as it investigates an allegation of sexual misconduct against him.",Trinity Church’s Conductor Put on Leave Amid Investigation,2022-03-13T14:21:23+0000,article,Arts,News,"Classical Music;Choir of Trinity Wall Street;Trinity Church (Manhattan, NY);Wachner, Julian;Sex Crimes;Poole, Mary"
1862,Recharge with new and comforting dishes like saffron pistachio brownies and the Big Lasagna.,"Good morning. How are you doing? I’m moved to ask that question every couple of months because I think it’s important to acknowledge that you might not be doing well at all. We are two years into the pandemic and some two weeks into the war in Ukraine. There’s heartbreak everywhere, and there are times for all of us when it seems too much to bear.",What to Cook This Week,2022-03-13T15:00:06+0000,article,Food,Letter,Cooking and Cookbooks;Content Type: Service
1863,The city’s officials are scrambling to build quarantine and mass quarantine centers as cases of the Omicron and Delta variants spread widely.,"HONG KONG — As many as 300,000 Hong Kong residents are isolating at home, the city’s leader said on Sunday, as officials scrambled to build mass quarantine centers and treatment facilities to house patients with even the mildest Covid-19 symptoms.","With cases still rising in Hong Kong, 300,000 people are isolating at home, officials say.",2022-03-13T15:07:26+0000,article,World,News,Hong Kong;Coronavirus (2019-nCoV);Quarantines;Delivery Services
1864,"“The worst is yet to come, Lord, if you do not stop it.”","Each morning over the past few weeks, I have woken up to the chirpy voices of my children. I’ve gotten them off to school and their daily activities, poured a cup of green tea and sat down to pray for Ukraine.",How Readers Around the World Are Praying for Ukraine,2022-03-13T15:15:04+0000,article,Opinion,Op-Ed,Russian Invasion of Ukraine (2022);Prayers and Prayer Books;Ukrainian-Americans;Religion and Belief;internal-sub-only-nl;Ukraine;Russia
1865,Readers discuss whether the U.S. is headed for another civil war.  Also: Asian American voters; Supreme Court nominations; disinformation; Covid origins; President Biden and the heartland.,To the Editor:,How Likely Is Another Civil War?,2022-03-13T15:30:09+0000,article,Opinion,Letter,"United States Politics and Government;Presidential Election of 2020;Voting and Voters;Asian-Americans;Coronavirus (2019-nCoV);Storming of the US Capitol (Jan, 2021);Wuhan (China);Biden, Joseph R Jr;Jackson, Ketanji Brown (1970- );Trump, Donald J;Polls and Public Opinion"
1866,"As the field expands to 68, there are players throughout the tournament capable of making a splash.","Between their highlight reel plays and hard-to-believe statistics, Aliyah Boston, Caitlin Clark and Paige Bueckers have become familiar not only to women’s college basketball fans but to many people with only a passing interest in sports.",Players to Watch in the Women’s N.C.A.A. Tournament,2022-03-13T16:00:16+0000,article,Sports,News,"NCAA Basketball Championships (Women);Basketball (College);Content Type: Personal Profile;Cunane, Elissa;Smith, NaLyssa (2000- );Brink, Cameron (2001- );Henderson, Destanni (1999- );Czinano, Monika;Bell, Kierstan (2000- );Howard, Rhyne (2000- );Jacobs, Starr (2000- );Robertson, Taylor (Basketball Player);Miles, Olivia"
1867,A few of the most noticeable stars of the tournament won’t come from the top-seeded schools.,"When the N.C.A.A. men’s tournament starts with the play-in games on Tuesday and the round of 64 on Thursday, some of the most noticeable players to watch will come from schools like Bryant, South Dakota State and Seton Hall — not just from the top seeds.",Players to Watch in the N.C.A.A. Men’s Tournament,2022-03-13T16:00:16+0000,article,Sports,News,"Basketball (College);NCAA Basketball Championships (Men);Gillespie, Collin (1999- );Bryant University;Duke University"
1868,"She turned a cactus-derived face mask into a multimillion-dollar beauty business. Her husband, the actor Ernest Borgnine, gave it a surprise assist.","Tova Borgnine, the Norwegian-born cosmetics entrepreneur and home-shopping star who was known not just for selling beauty products but also for being the fifth wife and most enduring relationship of the actor Ernest Borgnine, died on Feb. 26 at her home in Chester County, Pa. She was 80.","Tova Borgnine, Cosmetics Maven and QVC Star, Dies at 80",2022-03-13T16:31:04+0000,article,Style,Obituary (Obit),"Borgnine, Tova;Deaths (Obituaries);Tova Beverly Hills (Cosmetics Co);Cosmetics and Toiletries;QVC Inc;Borgnine, Ernest"
1869,He traveled around the world and the United States making documentaries about urgent moral issues. He was shot to death while filming in Ukraine.,"Brent Renaud, who with his brother, Craig, formed a Peabody Award-winning documentary film team that drew attention to human suffering, often working with major news organizations like The New York Times, was fatally shot in Irpin, a suburb of Kyiv, on Sunday. He was 50.","Brent Renaud, Crusading Filmmaker, Is Killed at 50",2022-03-13T16:41:55+0000,article,Obituaries,Obituary (Obit),"Russian Invasion of Ukraine (2022);Renaud, Brent;Documentary Films and Programs;Immigration and Emigration;News and News Media;Deaths (Obituaries);New York Times;Russia;Ukraine"
1870,Only one person is likely to ever face trial in the United States over the looted billions from a Malaysian sovereign wealth fund. The case hangs on his former boss at Goldman Sachs.,"It seemed a facetious question, one intended to provoke the star witness: “Do you think you are good at lying?”",The Key to a $4 Billion Fraud Case: A Banker Who Says He ‘Lied a Lot’,2022-03-13T17:00:06+0000,article,Business Day,News,"1Malaysia Development Berhad (1MDB);Goldman Sachs Group Inc;Leissner, Tim;Ng, Roger;Bribery and Kickbacks;Frauds and Swindling;Low Jho (1981- );Najib Razak;Banking and Financial Institutions;Simmons, Kimora Lee"
1871,Experts say you should expect longer waits for a pay out if you make a travel insurance claim.,"Before the pandemic, Lauren Mack, 44, a writer based in New York City, “did not routinely purchase travel insurance,” she wrote in an email. Covid-19 convinced her otherwise, and of six trips taken since the onset of the pandemic, she has had to file claims for three — twice for weather delays and once because her travel companion tested positive for the virus. Two are still under review, and the first took nearly two months from claim to reimbursement.",Approval of travel insurance claims slows as the Omicron wave subsides.,2022-03-13T17:00:26+0000,article,Travel,News,Travel and Vacations;Insurance;Coronavirus Omicron Variant
1872,"At the Metropolitan Opera, the bass-baritone Vladyslav Buialskyi has become a symbol of his country’s struggles.","Sometimes lately, when he hasn’t been rehearsing Verdi or Tchaikovsky at the Metropolitan Opera, or practicing Italian with a diction coach on Zoom, the bass-baritone Vladyslav Buialskyi takes out his phone and sends a one-word text message: “Mama.”","On a Stage 5,000 Miles Away, He Sings for His Family in Ukraine",2022-03-13T17:05:53+0000,article,Arts,News,"Russian Invasion of Ukraine (2022);Opera;Classical Music;Metropolitan Opera;Gelb, Peter;Russia;Ukraine;Buialskyi, Vladyslav;Content Type: Personal Profile"
1873,"Frida Escobedo, and not David Chipperfield, will design the Modern and contemporary wing.","The Mexican architect Frida Escobedo, who at 38 was the youngest architect to design the Serpentine Pavilion in 2018, has been selected to design the Metropolitan Museum of Art’s new $500 million Modern and contemporary art wing, the museum announced on Sunday.",Met Museum Names a Mexico City Architect to Lead a New Major Project,2022-03-13T17:08:05+0000,article,Arts,News,"Museums;ARCHITECTURE;Metropolitan Museum of Art;Escobedo, Frida;Mexico City (Mexico);Content Type: Personal Profile;Manhattan (NYC)"
1874,Locked shops and rivals’ taunts greeted fans at Chelsea’s first home game since sanctions against Roman Abramovich cast their team’s future in doubt.,"LONDON — For the Chelsea fans who headed to Stamford Bridge for the team’s first home game since its world crumbled last week, signs of the club’s new, diminished circumstances were clear to see.","At Chelsea, Nervous First Steps Into an Uncertain Future",2022-03-13T17:10:55+0000,article,Sports,News,"Soccer;Chelsea (Soccer Team);English Premier League;Newcastle United (Soccer Team);ABRAMOVICH, ROMAN A"
1875,"Russian forces encircled the city nearly two weeks ago, and as the death toll rises, eyewitnesses have reported there is little food or clean water, and no medicine.","LVIV, Ukraine — At least 2,187 people in the coastal city of Mariupol have died since the start of the war, Ukraine’s government said Sunday, as the International Committee of the Red Cross warned that time was running out for hundreds of thousands of civilians still trapped in the besieged city.","Time is running out for civilians in Mariupol, Red Cross warns.",2022-03-13T17:30:31+0000,article,World,News,Russian Invasion of Ukraine (2022);International Committee of the Red Cross;Mariupol (Ukraine);Ukraine
1876,"Canada’s border restrictions bar those players, and the players will not be paid while the team is abroad as part of the sport’s new labor agreement.","Major League Baseball players who are not vaccinated against the coronavirus will not be allowed to enter Canada to play games against the Toronto Blue Jays because of the country’s restrictions, and they will not be paid while the team is abroad as part of the sport’s new labor agreement.",Unvaccinated M.L.B. players will not be allowed to play in Canada.,2022-03-13T17:37:27+0000,article,Sports,News,Baseball;Vaccination and Immunization;Major League Baseball Players Assn;Toronto Blue Jays;Canada;Coronavirus (2019-nCoV)
1877,"Even after his father was murdered, he opposed capital punishment and led the effort to repeal it in New Hampshire. Three decades later, he succeeded.","Robert R. Cushing Sr., a retired elementary-school teacher, was watching a basketball game on television at his home in New Hampshire in 1988 when he heard a knock at the door. When he answered it, a man fired two blasts from a sawed-off shotgun, killing him in front of his wife, and fled.","Renny Cushing, Relentless Foe of Death Penalty, Dies at 69",2022-03-13T17:53:49+0000,article,Obituaries,Obituary (Obit),"Murders, Attempted Murders and Homicides;Capital Punishment;Deaths (Obituaries);New Hampshire;Cushing, Robert R Jr (1952-2022)"
1878,"Many former Afghan Air Force members fear they could be killed by the Taliban if they came out of hiding, but others have joined the nascent Taliban air force.","KABUL, Afghanistan — Last year, the three Afghan aviators served in the elite Special Mission Wing of the Afghan Air Force. Trained by Americans to fight the Taliban from the air, they were some of the Afghan military’s most elite troops.",Afghan Aviators Hide as Taliban Urge Them to Return to Duty,2022-03-13T18:09:48+0000,article,World,News,Afghanistan War (2001- );Afghan Air Force;Afghan National Security Forces;Taliban;Kabul (Afghanistan);AFGHANISTAN;Pilots
1879,"Mr. Renaud’s final assignment was documenting refugees fleeing across bridges in Irpin, Ukraine.","When Brent Renaud, an award-winning American filmmaker and journalist, was killed in Ukraine on Sunday, he was there to do what he had done throughout his career: bear witness to the world’s most dangerous stories.","Brent Renaud, an American filmmaker killed in Ukraine, captured the human toll of war.",2022-03-13T18:33:17+0000,article,World,News,"Iraq War (2003-11);Television;Documentary Films and Programs;Cameras;Renaud, Brent;Arkansas;Iraq;Ukraine;United States;Civilian Casualties"
1880,"Grief for a lost love is the unhealed wound at the core of this play by Agnes Borinsky, which takes a disquieting turn into the underworld.","A few sheets of colored tissue paper, weighted down by a trinket to keep them from fluttering off. This is what audience members find on their seats upon arrival at “A Song of Songs,” Agnes Borinsky’s new theater piece inspired by the biblical Song of Songs, and it’s something of a puzzle. What to do with them?",Review: ‘A Song of Songs’ Makes a Sacrament of Remembrance,2022-03-13T18:50:23+0000,article,Theater,Review,"Theater;Bushwick Starr;El Puente;Harris, Jeremy O;Ross, Machel;Borinsky, Agnes;A Song of Songs (Play);Brooklyn (NYC)"
1881,Immigration activists and Democrats say there is a disconnect between the president’s words at the lectern and the government’s litigation in the courtroom.,WASHINGTON — President Biden promised to unravel the “moral and national shame” of the immigration policies enacted by President Donald J. Trump. But that was hardly the position Mr. Biden’s lawyers took in a federal courtroom earlier this year.,Biden Administration Fights in Court to Uphold Some Trump-Era Immigration Policies,2022-03-13T18:51:31+0000,article,U.S.,News,"Biden, Joseph R Jr;Immigration and Emigration;Illegal Immigration;Family Separation Policy (US Immigration);Visas;Asylum, Right of;Justice Department;United States Politics and Government;Trump, Donald J"
1882,"The Republican-led assault on our elections has been methodical and, so far, successful.","We are now living through a fully fledged attack on nonwhite power in this country, as conservative white people assert their authority. Until now, the effects of this crusade were somewhat unclear. Data needed to be collected after new conservative laws and policies had gone into effect.",Seven Steps to Destroy a Democracy,2022-03-13T19:00:07+0000,article,Opinion,Op-Ed,"Voting Rights, Registration and Requirements;United States Politics and Government;Race and Ethnicity;Conservatism (US Politics);Absentee Voting;Census;Discrimination;Redistricting and Reapportionment;Supreme Court (US);Democracy (Theory and Philosophy)"
1883,The visually impaired siblings and their guides accounted for more medals at the Beijing Paralympics than several powerhouse countries.,"YANQING, China — The 2022 Winter Paralympics ended Sunday with China winning, by far, the most medals, 61, followed by the undaunted Ukrainian team and Canada.",The Skiing Aigners Are a Nation Unto Themselves,2022-03-13T19:19:15+0000,article,Sports,News,Paralympic Games;ALPINE SKIING
1884,Russian troops have occupied the nuclear power plant since late February.,"Ukraine’s energy minister said Sunday that power supply has been restored at the Chernobyl nuclear power plant, which Russian troops have occupied since late February.",Ukraine’s energy minister says power has been restored at Chernobyl nuclear plant.,2022-03-13T19:44:57+0000,article,World,News,
1885,Viktor and Rachel Borovic had only two hours to prepare to flee their city. But they were clear about what was important to them.,"SUCEAVA, Romania — Viktor and Rachel Borovic were very grateful to be given a hot meal at a church in Suceava after they crossed from Ukraine into Romania, but they had to turn down the offer of a bed for the night. Their dog, Busia, and their cat, Coco, named after Coco Chanel, were not allowed to stay.","Ukrainian refugees find shelter, and a hearty welcome for their pets, in Romania.",2022-03-13T19:47:34+0000,article,World,News,
1886,"Thousands of Russians saw their comfortable, middle-class lives fade overnight with the invasion ordered by President Vladimir V. Putin.","ISTANBUL — They lined up at A.T.M.s, desperate for cash after Visa and Mastercard suspended operations in Russia, swapping intelligence on where they could still get dollars. At Istanbul cafes, they sat quietly studying Telegram chats or Google Maps on their phones. They organized support groups to help other Russian exiles find housing.",‘Things Will Only Get Worse.’ Putin’s War Sends Russians Into Exile.,2022-03-13T19:51:02+0000,article,World,News,"Russian Invasion of Ukraine (2022);Politics and Government;Immigration and Emigration;Erdogan, Recep Tayyip;Khodorkovsky, Mikhail B;Armenia;Georgia;Istanbul (Turkey);Russia"
1887,"Jake Sullivan, the U.S. national security adviser, plans to meet with a top Chinese official on Monday in Rome to discuss the war and China’s role.","WASHINGTON — Russia asked China to give it military equipment and support for the war in Ukraine after President Vladimir V. Putin began a full-scale invasion last month, according to U.S. officials.","Russia Asked China for Military and Economic Aid for Ukraine War, U.S. Officials Say",2022-03-13T19:52:09+0000,article,U.S.,News,"Russian Invasion of Ukraine (2022);Defense and Military Forces;International Relations;United States International Relations;Embargoes and Sanctions;China;Russia;Ukraine;Putin, Vladimir V;Xi Jinping"
1888,"Giovanni Marquez, son of the former world junior middleweight champion Raul Marquez, won his professional debut, with his father going from trainer to broadcaster.","During a Showtime boxing broadcast in February, one of the network’s analysts, Raul Marquez, praised a Houston welterweight as a “tough guy” who had sparred with his son Giovanni, a promising amateur.",Pro Boxing Gains Another Father-Son Duo,2022-03-13T20:06:48+0000,article,Sports,News,"Boxing;Marquez, Giovanni;Marquez, Raul;Content Type: Personal Profile;Television;Showtime"
1889,He tweeted that he has a scratchy throat but is otherwise fine.,Former President Barack Obama said Sunday that he tested positive for the coronavirus and has a scratchy throat but is otherwise fine.,Former President Obama tests positive for the coronavirus.,2022-03-13T20:23:46+0000,article,World,News,"Coronavirus (2019-nCoV);Obama, Barack;Obama, Michelle"
1890,"The camel was put down after it charged at law enforcement officers who were trying to move one of the victims, the authorities said.","Two men were killed by a camel that had gotten loose at a farm in Tennessee on Thursday, the authorities said.",Rampaging Camel Kills Two Men at a Tennessee Farm,2022-03-13T20:24:41+0000,article,U.S.,News,"Camels;Agriculture and Farming;Deaths (Fatalities);Obion (Tenn);Shirley Farms (Obion, Tenn)"
1891,Plus Omicron’s impact in the South Pacific and the struggles of the French Greens.,"Russia launched a barrage of airstrikes at a military base that had served as a hub for Western arms shipments near the Polish border, killing at least 35 people and wounding at least 134. Videos show the moment of the attack and the aftermath.",Your Monday Briefing: Deadly Airstrikes in Ukraine’s West,2022-03-13T20:36:02+0000,article,Briefing,briefing,
1892,"Citing more blackouts, wildfires and higher electricity rates, a growing number of homeowners are choosing to build homes that run entirely on solar panels and batteries.","NEVADA CITY, Calif. — In the Gold Rush, Northern California attracted prospectors looking for financial independence. Now, this area is at the vanguard of a new movement — people seeking to use only the energy they produce themselves.","Frustrated With Utilities, Some Californians Are Leaving the Grid",2022-03-13T21:02:51+0000,article,Business Day,News,Batteries;Solar Energy;Wildfires;Electric Light and Power;Sustainable Living;Electric and Hybrid Vehicles;Pacific Gas and Electric Co;California;Nevada County (Calif)
1893,"This experimental work, presented by La MaMa and the Indigenous theater ensemble Spiderwoman Theater, is full of enchanting stories but is missing a few threads.","The fairies have stories to share. At least the ones in “Misdemeanor Dream,” who tell tales in English and Native languages, but also via movement and dance, of the births of constellations, the celestial romance that begets all sentient life. But the thicket of music, overlapping dialogue, sounds and projections in this experimental work, presented by La MaMa and the Indigenous feminist theater ensemble Spiderwoman Theater, doesn’t always come together to convey these enchanting stories; in fact, this patchwork often makes the show indecipherable.","Review: In ‘Misdemeanor Dream,’ Speaking to the Unseen",2022-03-13T21:29:43+0000,article,Theater,Review,"Theater;La MaMa ETC;Spiderwoman Theater;Misdemeanor Dream (Play);Miguel, Muriel"
1894,"Steven A. Cohen, the Mets’ team owner, has spent lavishly this off-season. Asked if he would surpass the special luxury tax aimed at limiting his spending, he said, “I probably will.”","PORT ST. LUCIE, Fla. — Steven A. Cohen has been a Major League Baseball club owner only since October 2020. In that short time, he has dramatically changed the trajectory of his team, the Mets, and its spending, the latter of which directly led to a new league payroll tax nicknamed after him.",The ‘Cohen Tax’ Doesn’t Scare the Owner It Is Named For,2022-03-13T21:34:57+0000,article,Sports,News,"Baseball;New York Mets;Cohen, Steven A;Eppler, Billy;Showalter, Buck;Ottavino, Adam (1985- )"
1895,Residents of a town near Poland’s border awoke to frightful sounds and an awareness they were no longer safe.,"NOVOYAVORIVSK, Ukraine — Hours after Russian missiles decimated a military base near the Polish border on Sunday, soldiers in camouflage were still being wheeled out of an overwhelmed nearby hospital on stretchers, many in so much pain they could only turn their heads to reveal eyes stricken with fear.","Booms, Smoke and Fire Signal Horror of Russian Attack on Base",2022-03-13T21:37:49+0000,article,World,News,Russian Invasion of Ukraine (2022);Military Bases and Installations;Ukraine;Poland;Novoyavorivsk (Ukraine);Russia
1896,Jane Campion won the best director prize at Britain’s Academy Awards for her tense western in an evening that saw a host of surprise winners.,"LONDON — “The Power of the Dog,” Jane Campion’s tense Western about two clashing brothers on a Montana ranch, starring Benedict Cumberbatch and Jesse Plemons, was the big winner at the EE British Academy Film Awards in London on Sunday night.",‘The Power of the Dog’ Wins Best Film at Wide-Open BAFTAs,2022-03-13T21:49:56+0000,article,Movies,News,"Movies;Awards, Decorations and Honors;British Academy of Film and Television;Campion, Jane;Villeneuve, Denis;Wilson, Rebel (1980- );London (England);The Power of the Dog (Movie);Don't Look Up (Movie);Dune (Movie);Belfast (Movie);Coda (Movie);King Richard (Movie);Cumberbatch, Benedict;DeBose, Ariana;Hamaguchi, Ryusuke;Kotsur, Troy;Smith, Will"
1897,The 27th annual Critics Choice Awards may shine some light on the Oscars race. See the stars as they made their way down the red carpet.,The 27th annual Critics Choice Awards may shine some light on the Oscars race. See the stars as they made their way down the red carpet.,Critics Choice Awards 2022 Red Carpet Photos,2022-03-13T21:56:11+0000,multimedia,Style,Slideshow,Critics Choice Awards;Fashion and Apparel
1898,Tune in for Stephen Hiltner’s debut puzzle.,"MONDAY PUZZLE — Today’s puzzle is a debut by Stephen Hiltner, an editor and photojournalist here at The Times. Mr. Hiltner may be the 19th constructor to make a debut in 2022, but he’s certainly the first Times employee that I’ve seen make a crossword debut during my own (admittedly brief) tenure here. He very kindly contributed the photo at the top of this column, so you can probably understand my bewilderment that someone can be so talented at such different things as crossword construction and photography. I recommend checking out the photojournalism projects linked in Mr. Hiltner’s notes below.",A Good One Is Square,2022-03-13T22:00:03+0000,article,Crosswords & Games,News,"Crossword Puzzles;Hiltner, Stephen (Crossword Constructor)"
1899,"Attempts at diplomacy have hit a stone wall as President Vladimir V. Putin of Russia refuses to engage in any serious negotiation, but his endgame is unclear.","WASHINGTON — The United States accurately predicted the start of the war in Ukraine, sounding the alarm that an invasion was imminent despite Moscow’s denials and Europe’s skepticism. Predicting how it might end is proving far more difficult.",How Does It End? A Way Out of the Ukraine War Proves Elusive.,2022-03-13T22:09:10+0000,article,U.S.,News,"Russian Invasion of Ukraine (2022);United States International Relations;Peace Process;Cyberwarfare and Defense;Biological and Chemical Warfare;North Atlantic Treaty Organization;Putin, Vladimir V;Russia;Ukraine;Civilian Casualties;Zelensky, Volodymyr"
1900,The 16th-century monastery is one of the three most sacred sites in Ukraine for Orthodox believers.,"KYIV, Ukraine — Fighting has damaged a 16th-century monastery and cave complex that is a highly revered Orthodox Christian site for believers in both Russia and Ukraine, according to a church statement, in an incident sure to drive a deeper wedge between the Ukrainian and Russian branches of the church.","Shelling damages a revered monastery, and injures some seeking shelter there.",2022-03-13T22:20:51+0000,article,World,News,Russian Invasion of Ukraine (2022);Churches (Buildings);Russian Orthodox Church;Monasteries and Monks;Russia;Ukraine
