,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
1082,"The Scythians, marijuana-smoking nomadic warriors of ancient Ukraine, built thousands of burial mounds that are at risk today. A preservation group finds resonance in them for a country at war.","DNIPRO, Ukraine — Belching diesel exhaust, a bulldozer cut into a 4,000-year-old burial mound, peeling back the soil to reveal the mysteries hidden inside, including a skeleton.",Ukraine’s Burial Mounds Offer Meaning in a Heap of History,2021-05-09T16:31:36+0000,article,World,News,Scythians (Ancient Civilization);Archaeology and Anthropology;Dnipro (Ukraine);Kyiv (Ukraine);Ukraine
1083,"Bored with working at his family’s chemical company, Mr. du Pont entered politics and led an economic turnaround of his debt-ridden home state.","Pete du Pont, the scion of one of America’s wealthiest families and a two-term Republican governor of Delaware who presided over an economic revival in his debt-ridden state and in 1988 ran for the presidency, died on Saturday at his home in Wilmington, Del. He was 86.","Pete du Pont, Ex-Delaware Governor Who Ran for President, Dies at 86",2021-05-09T16:35:08+0000,article,Obituaries,Obituary (Obit),"Du Pont, Pete;Deaths (Obituaries);Delaware;Politics and Government;Governors (US)"
1084,"With a focus on community partnerships, the orchestra’s Bandwagon 2 is traveling around New York City this month.","There are no seats at the moment in David Geffen Hall, the New York Philharmonic’s home at Lincoln Center. There is no lobby, no stage, no stairs. The theater — currently in the midst of a long-delayed renovation — is a raw shell of concrete and steel; the only music within it, the shouts of workers and the deafening screech of metal being sawed.",The Philharmonic Grows in a Shipping Container in Brooklyn,2021-05-09T16:45:49+0000,article,Arts,News,"Classical Music;El Puente;New York Philharmonic;Costanzo, Anthony Roth;Quarantine (Life and Culture)"
1085,"While the impact has been limited so far, some energy analysts warned of possible shortages and higher prices as the suspension continues.","HOUSTON — The operator of the largest petroleum pipeline between Texas and New York, which was shut down after a ransomware attack, declined on Sunday to say when it would reopen, raising concerns about a critical piece of infrastructure that carries nearly half of the East Coast’s fuel supplies.","Hacked Pipeline May Stay Shut for Days, Raising Concerns About Fuel Supply",2021-05-09T16:58:37+0000,article,Business Day,News,"Oil (Petroleum) and Gasoline;Pipelines;Natural Gas;Prices (Fares, Fees and Rates);Refineries;Cyberattacks and Hackers;Colonial Pipeline Co;Kinder Morgan Inc;East Coast (US);Georgia;Gulf Coast (US);DarkSide (Hacking Group)"
1086,"After five weeks of diplomatic shadow boxing, it is clear that the old agreement no longer works for Tehran or Washington, except as a steppingstone.","President Biden and Iran’s leaders say they share a common goal: They both want to re-enter the nuclear deal that President Donald J. Trump scrapped three years ago, restoring the bargain that Iran would keep sharp limits on its production of nuclear fuel in return for a lifting of sanctions that have choked its economy.",U.S. and Iran Want to Restore the Nuclear Deal. They Disagree Deeply on What That Means.,2021-05-09T17:01:20+0000,article,World,News Analysis,"Iran;Nuclear Weapons;Arms Control and Limitation and Disarmament;United States International Relations;United States Politics and Government;Embargoes and Sanctions;Biden, Joseph R Jr;Trump, Donald J;Blinken, Antony J;Khamenei, Ali;Rouhani, Hassan;Zarif, Mohammad Javad;Israel"
1087,"Part of the Medellín drug cartel, he was imprisoned multiple times and was later played by Johnny Depp in the 2001 movie “Blow.”","George Jung, a cocaine smuggler who, at the height of his criminal career in the 1970s and ’80s, reaped millions of dollars a day from running drugs through the notorious Medellín cartel, died on Wednesday in hospice care in his hometown, Weymouth, Mass. He was 78. ","George Jung, Who Made Millions Smuggling Cocaine, Dies at 78",2021-05-09T17:04:27+0000,article,U.S.,Obituary (Obit),"Jung, George (1942-2021);Deaths (Obituaries);Drug Abuse and Traffic;Smuggling;Cocaine and Crack Cocaine;Escobar, Pablo;Colombia;Movies;Blow (Movie);Drug Cartels;Medellin Cartel"
1088,The threat to evict six families from the East Jerusalem neighborhood of Sheikh Jarrah had become a rallying cry for Palestinians.,"JERUSALEM — The Israeli Supreme Court delayed on Sunday a decision on whether to expel six Palestinian families from their homes in East Jerusalem after the attorney general requested more time, in part because of the tensions the case has stirred.",Israeli Court Delays Expulsion of Palestinian Families in East Jerusalem,2021-05-09T17:08:54+0000,article,World,News,Israeli Settlements;Politics and Government;Palestinians;Land Use Policies;Evictions;East Jerusalem;Israel;Jerusalem (Israel)
1089,"At the Park Avenue Armory, Laurie Anderson and Jason Moran gathered fellow artists to conjure a sonic environment haunted by the pandemic.","New York City is in a liminal state: partially vaccinated while still in the grip of Covid-19; beckoning cautiously masked people outside with the blossoming spring; and reopening indoor performance venues at last, but with caveats that color every show with reminders of the continuing pandemic.",Review: A ‘Party in the Bardo’ for a City in Transition,2021-05-09T17:38:04+0000,article,Arts,Review,"Music;Park Avenue Armory (Manhattan, NY);ANDERSON, LAURIE;Moran, Jason (1975- );Party in the Bardo (Musical Work)"
1090,"The government ordered nonessential workers to stay home starting on April 29, but many of the country’s workers are exempt.","ISTANBUL — Turkey’s health ministry on Saturday reported fewer than 20,000 new coronavirus cases in the previous 24 hours, a first since mid-March and 10 days into a lockdown.","Turkey’s second major wave has begun to recede, though its lockdown is far from tight.",2021-05-09T17:50:17+0000,article,World,News,"internal-essential;Coronavirus (2019-nCoV);Erdogan, Recep Tayyip;Istanbul (Turkey)"
1091,"The Oilers star had four points against the Canucks to reach one of the N.H.L.’s most meaningful milestones, but he is focused most on the playoffs.","A week in hockey that began and unfolded beneath a dark shadow cast by fisticuffs and fines ended with the game’s truest marker of a great season, from its most exciting player.",Connor McDavid Hits 100 Points in 53 Games. He’s Not Done Yet.,2021-05-09T18:09:06+0000,article,Sports,News,"Hockey, Ice;Edmonton Oilers;National Hockey League;McDavid, Connor (1997- );Gretzky, Wayne;Lemieux, Mario;Edmonton (Alberta);Canada;Records and Achievements"
1092,A makeshift review of the vote in the state’s largest county has pleased followers of former President Donald J. Trump but is being widely criticized as a partisan exercise.,,"In Arizona, a Troubled Voting Review Plods On as Questions Mount",2021-05-09T19:01:43+0000,article,U.S.,News,"Voter Fraud (Election Fraud);Presidential Election of 2020;United States Politics and Government;Democratic Party;Republican Party;Hobbs, Kathleen M;Trump, Donald J;ARIZONA"
1093,"Mike Daisey takes sluggish aim at juicy targets: the disgraced Broadway producer Scott Rudin and the New York governor, Andrew M. Cuomo.","A lot of us have gotten rusty at talking face to face — at stringing our thoughts together in a coherent and entertaining way. Desperate to commune as we slowly emerge from our pandemic hibernation, we’re a little woozy still from all the isolation.",‘Scott and Andy and All the Boys’ Review: Ripped From the Headlines,2021-05-09T19:06:55+0000,article,Theater,Review,"Theater;Frigid New York (Theater Co);Kraine Theater;Daisey, Mike;Cuomo, Andrew M;Rudin, Scott;Scott and Andy and All the Boys (Play)"
1094,The comments from President Biden’s chief medical adviser came just two days after the C.D.C. belatedly highlighted the danger of airborne transmission.,"Dr. Anthony S. Fauci said on Sunday that he was open to relaxing indoor masking rules as more Americans are vaccinated against the virus, just two days after the Centers for Disease Control and Prevention belatedly emphasized the danger of airborne transmission.",Fauci says indoor mask guidance should ‘start being more liberal.’,2021-05-09T19:07:47+0000,article,World,News,"internal-essential;Fauci, Anthony S;Gottlieb, Scott (1972- );Zients, Jeffrey D;Coronavirus Risks and Safety Concerns;Vaccination and Immunization;Centers for Disease Control and Prevention;United States;State of the Union (TV Program);This Week (TV Program);Coronavirus (2019-nCoV)"
1095,"With four actors and a contemporary setting, Bedlam offers an audacious, if half-baked, take on the Schiller play about the fate of Mary, Queen of Scots.","Two queens, a gaggle of self-serving politicians, a murder plot, a rivalry for regal dominance: George R.R. Martin has nothing on the annals of English history. That’s why the stories appeal to so many, from the writer and historian Philippa Gregory to the 18th-century German poet-playwright Friedrich Schiller, whose verse play “Mary Stuart,” about the imprisonment and final days of the famous Queen of Scots, has proved a steady stage draw, especially for zealous actresses.",‘Mary Stuart’ Review: A Battle Royal in a Brooklyn Apartment,2021-05-09T19:44:36+0000,article,Theater,Review,"Theater;Bedlam (Theater Co);Schiller, Friedrich;Mary Stuart (Play);Vail, Rachel (Author);Elkind, Zachary"
1096,A vaccine crisis in India.,"The Serum Institute, the world’s largest vaccine maker, had vowed to take a leading role in India’s fight against Covid-19, and the country’s prime minister, Narendra Modi, had pledged its vaccines would “save humanity.”",Your Monday Briefing,2021-05-09T19:52:59+0000,article,Briefing,briefing,"AFGHANISTAN;India;Iran;United States;Poonawalla, Adar (1981- );Serum Institute of India;Taliban;Politics and Government;United States International Relations;Peace Process;Nuclear Weapons;Vaccination and Immunization;Afghanistan War (2001- );Mucormycosis;Coronavirus (2019-nCoV);Nuclear Tests"
1097,"A bomb attack that killed scores of schoolgirls, members of a long-persecuted minority, offered still more evidence that Afghanistan may be on the verge of unraveling.","KABUL, Afghanistan — One by one they brought the girls up the steep hill, shrouded bodies covered in a ceremonial prayer cloth, the pallbearers staring into the distance. Shouted prayers for the dead broke the silence.",‘Why Do We Deserve to Die?’ Kabul’s Hazaras Bury Their Daughters.,2021-05-09T19:58:07+0000,article,World,News,AFGHANISTAN;Civilian Casualties;Terrorism;Hazaras (Ethnic Group);Women and Girls;Funerals and Memorials;Afghanistan War (2001- );Taliban;Islamic State in Iraq and Syria (ISIS);Kabul (Afghanistan);Minorities;Education
1098,"Psilocybin and MDMA are poised to be the hottest new therapeutics since Prozac. Universities want in, and so does Wall Street. Some worry a push to loosen access could bring unintended consequences.","It’s been a long, strange trip in the four decades since Rick Doblin, a pioneering psychedelics researcher, dropped his first hit of acid in college and decided to dedicate his life to the healing powers of mind-altering compounds. Even as antidrug campaigns led to the criminalization of Ecstasy, LSD and magic mushrooms, and drove most researchers from the field, Dr. Doblin continued his quixotic crusade with financial help from his parents.",The Psychedelic Revolution Is Coming. Psychiatry May Never Be the Same.,2021-05-09T20:08:16+0000,article,Health,News,"Psilocybin Mushrooms;LSD (Lysergic Acid Diethylamide);Ecstasy (Drug);Anxiety and Stress;Mental Health and Disorders;Venture Capital;Depression (Mental);Research;Alternative and Complementary Medicine;Psychiatry and Psychiatrists;Post-Traumatic Stress Disorder;Start-ups;New England Journal of Medicine;Doblin, Richard (1953- )"
1099,The coins are part of a new U.S. Mint program that will feature as many as 20 American women.,"The writer and poet Maya Angelou and the astronaut Sally Ride, the first American woman to fly in space, are the first women who will appear on a series of quarters to be issued by the U.S. Mint over the next four years.",Maya Angelou and Sally Ride Will Be Honored on Quarters,2021-05-09T20:29:11+0000,article,U.S.,News,"Women and Girls;Currency;Numismatics;United States Mint;ANGELOU, MAYA;Ride, Sally K"
1100,"The supermiddleweight champion pounded Billy Joe Saunders in front of 73,126 spectators in Texas and wants the I.B.F. champion Caleb Plant next.","The 73,126 paid spectators who watched the supermiddleweight champion Saul Álvarez pound Billy Joe Saunders into submission over eight rounds on Saturday night at AT&T Stadium in Arlington, Texas, set an attendance record at an indoor boxing match in the United States. Their presence proved that boxing, a sport often declared dead, or at least passé, can still draw a robust audience.",Canelo Álvarez Has Three Belts and All the Numbers in His Corner,2021-05-09T20:36:17+0000,article,Sports,News,"Boxing;Alvarez, Canelo (1990- );Saunders, Billy Joe (1989- );DAZN Group Ltd;Fox Broadcasting Co;Golovkin, Gennady"
1101,"The gunman shot and killed six adults before taking his own life at a mobile home park, officials said. A motive was not yet known.","DENVER — A shooting at a birthday party in Colorado Springs early on Sunday morning left six people and the gunman dead, the police said.","7 Dead in Shooting at Birthday Party in Colorado, Police Say",2021-05-09T21:07:45+0000,article,U.S.,News,"Mass Shootings;Murders, Attempted Murders and Homicides;Colorado Springs (Colo)"
1102,"DK Metcalf, the All-Pro Seattle receiver, finished last in his heat on Sunday in his first 100-meter race against professional sprinters.","WALNUT, Calif. — DK Metcalf launched slowly from the starting blocks, faded over 100 meters and learned in 10.363 seconds on Sunday that elite football speed does not translate easily to elite track speed.",One of the N.F.L.’s Fastest Is Among the Slowest on the Track,2021-05-09T21:32:57+0000,article,Sports,News,Football;Track and Field;National Football League;Seattle Seahawks;California;Content Type: Personal Profile
1103,"Companies behind digital currencies are rushing to hire well-connected lobbyists, lawyers and consultants as the battle over how to regulate them intensifies.","WASHINGTON — When federal regulators late last year accused one of the world’s most popular cryptocurrency platforms of illegally selling $1.38 billion worth of digital money to investors, it was a pivotal moment in efforts to crack down on a fast-growing market — and in the still-nascent industry’s willingness to dive deeply into the Washington influence game.","As Scrutiny of Cryptocurrency Grows, the Industry Turns to K Street",2021-05-09T21:34:35+0000,article,U.S.,News,"Virtual Currency;Ripple Labs Inc;Securities and Exchange Commission;Regulation and Deregulation of Industry;Lobbying and Lobbyists;Conflicts of Interest;United States Politics and Government;Banking and Financial Institutions;Binance;Bitcoin (Currency);Blockchain (Technology);Coinbase Inc;Biden, Joseph R Jr;Trump, Donald J;Baucus, Max;Giancarlo, J Christopher;White, Mary Jo;Messina, Jim (1969- );Clayton, Walter J;Conaway, K Michael"
1104,Zhouqin Burnikel brightens our Monday.,"MONDAY PUZZLE — It’s possible that solvers who are new to crosswords don’t really notice themes, and if they don’t, I think they’re missing out. Themes add a bit of color to the more straightforward early week puzzles — where new solvers theoretically start to build experience before being subjected to the twisted clues of later week puzzles.",Apt Name for a Car Mechanic,2021-05-09T22:00:02+0000,article,Crosswords & Games,News,Crossword Puzzles
1105,"Eric Adams and Andrew Yang, among the front-runners in the New York City mayor’s race, said the shooting underlined the importance of public safety.","Within hours of a shooting in Times Square that left three bystanders, including a child, wounded, two news conferences were held near the crime scene: one by the Police Department, one by an elected official.","After Times Square Shooting, Adams and Yang Stress Support for N.Y.P.D.",2021-05-09T22:15:25+0000,article,New York,News,"Adams, Eric L;Yang, Andrew (1975- );Elections, Mayors;Wiley, Maya;Police Reform;Criminal Justice;Police Department (NYC);New York City;Times Square and 42nd Street (Manhattan, NY);Police;Murders, Attempted Murders and Homicides;Muhammad, Farrakhan"
1106,The government has been using its money and power to create an alternative to a global news media dominated by outlets like the BBC and CNN.,"In the fall of 2019, just before global borders closed, an international journalists’ association decided to canvass its members about a subject that kept coming up in informal conversations: What is China doing?","When Covid Hit, China Was Ready to Tell Its Version of the Story",2021-05-09T22:44:06+0000,article,Business Day,News,China;Politics and Government;Propaganda;International Relations;News and News Media;Coronavirus (2019-nCoV);International Federation of Journalists;China Daily;Xi Jinping
1107,"With a few basic tips you can begin to draw the creatures around you, and remember the joy they bring.","If you enjoy watching birds floating by or chipmunks scampering across your lawn, why not have a go at drawing them to remember what gave you some cheer? With a few basic tips, you can begin making simple drawings. Don’t worry about how good they are. Enjoy that you are learning to see nature. As the writer and naturalist Rachel Carson said, “Those who notice nature will never be bored.”","To Draw Nature, Pick Up a Pencil and Really Look",2021-05-09T23:00:11+0000,article,At Home,News,Quarantine (Life and Culture);Birds;Pens and Pencils
1108,"Recalls are common, but receiving a notice can still be unnerving. Here’s what to expect.","Millions of cars are recalled each year, and roughly eight million already have been in 2021, according to the National Highway Traffic Safety Administration. Getting a notice from the automaker that your vehicle is among them and has a safety deficiency is not only alarming, it can also lead to a flood of questions.",So Your Car Has Been Recalled. Now What?,2021-05-09T23:28:44+0000,article,At Home,News,Automobile Safety Features and Defects;Recalls and Bans of Products;National Highway Traffic Safety Administration;Takata Corp;Content Type: Service
1109,"This week, check in with NASA’s Perseverance rover, listen to orchestral music or celebrate Eid al-Fitr by making a custard dessert.",Here is a sampling of the week’s events and how to tune in (all times are Eastern). Note that events are subject to change after publication.,Watch an Opera and Run a Race From Home,2021-05-09T23:29:06+0000,article,At Home,News,Quarantine (Life and Culture)
1110,"“We need to be united,” said the Republican leader Kevin McCarthy, who worked behind the scenes for days on behalf of Representative Elise Stefanik of New York.","WASHINGTON — Representative Kevin McCarthy, the minority leader, on Sunday officially endorsed Representative Elise Stefanik in her bid to oust the No. 3 House Republican, Representative Liz Cheney, who has hemorrhaged support over her repudiation of former President Donald J. Trump’s lies about election fraud.",McCarthy Officially Backs Stefanik to Replace Cheney in House Leadership,2021-05-09T23:44:16+0000,article,U.S.,News,"Stefanik, Elise;Endorsements;McCarthy, Kevin (1965- );Cheney, Liz;House of Representatives;Republican Party;United States Politics and Government;Presidential Election of 2020;Trump, Donald J;New York State;Wyoming"
1111,They can finally be just as angry and unsettled as the rest of us.,"On Monday, “CBS This Morning” will air a longer interview between Gayle King and the former first lady Michelle Obama. In a portion already released, Ms. Obama discussed the statement that she and former President Barack Obama issued after Derek Chauvin was found guilty of murdering George Floyd.",The Obamas Are Freed in Their Blackness,2021-05-09T23:53:42+0000,article,Opinion,Op-Ed,"Race and Ethnicity;Obama, Michelle;Obama, Barack;United States Politics and Government;Black People;Blacks"
1112,Some states are now cutting back their deliveries of vaccines even though only a third of Americans are fully vaccinated.,And now for a new and vexing dilemma for states trying to vaccinate their residents against Covid-19: What to do when supply of the vaccine greatly outstrips demand?,A New Covid Dilemma: What to Do When Vaccine Supply Exceeds Demand?,2021-05-10T00:02:12+0000,article,U.S.,News,"internal-essential;Vaccination and Immunization;Coronavirus (2019-nCoV);Pfizer Inc;Centers for Disease Control and Prevention;Hutchinson, Asa;Arkansas;States (US);United States"
1113,"A hacking of a major pipeline, the latest evidence of the nation’s vulnerabilities to cyberattacks, prompted questions about whether the administration should go further.","WASHINGTON — A pipeline that provides the East Coast with nearly half its gasoline and jet fuel remained shuttered on Sunday after yet another ransomware attack, prompting emergency White House meetings and new questions about whether an executive order strengthening cybersecurity for federal agencies and contractors goes far enough even as President Biden prepares to issue it.",Biden Plans an Order to Strengthen Cyberdefenses. Will It Be Enough?,2021-05-10T00:52:34+0000,article,U.S.,News,"Cyberattacks and Hackers;Cyberwarfare and Defense;Computer Security;Extortion and Blackmail;Colonial Pipeline Co;US Federal Government Data Breach (2020);Executive Orders and Memorandums;United States Politics and Government;Biden, Joseph R Jr;DarkSide (Hacking Group);Infrastructure (Public Works);Pipelines"
1114,"Quotation of the Day for Monday, May 10, 2021.","“We supported the government, but all we get in return is being blown up.”",Quotation of the Day: ‘Why Do We Deserve to Die?’ Burying Hazara Girls in Kabul,2021-05-10T01:28:20+0000,article,Today’s Paper,Quote,
1115,"No corrections appeared in print on Monday, May  10, 2021.",,"Corrections: May 10, 2021",2021-05-10T02:39:08+0000,article,Corrections,News,
1116,"The son of Italy’s last king has tapped his teen granddaughter to eventually lead the House of Savoy, pretenders to Italy’s defunct throne. “Totally illegitimate,” says a rival clan.","CARIGNANO, Italy — Vittorio Emanuele di Savoia, the son of the last king of Italy, gave his granddaughter a big 16th birthday present.",Paris Teenager’s New Gig: Would-Be Queen of Italy. A Nation Shrugs.,2021-05-10T03:00:09+0000,article,World,News,"Royal Families;Italy;Victor Emmanuel, Prince of Naples;Courau, Clotilde;Emanuele Filiberto of Savoy, Prince of Venice;Princess Vittoria of Savoy"
1117,This word has appeared in 74 articles on NYTimes.com in the past year. Can you use it in a sentence?,_________,Word of the Day: topography,2021-05-10T03:30:02+0000,article,The Learning Network,News,
1118,"While the outbreak in India is capturing the most attention, the pervasive reach of the virus means that the likelihood is growing that it will persist in most parts of the world.","Early in the pandemic, there was hope that the world would one day achieve herd immunity, the point when the coronavirus lacks enough hosts to spread easily. But over a year later, the virus is crushing India with a fearsome second wave and surging in countries from Asia to Latin America.",The world may need to learn to live with the virus.,2021-05-10T03:38:52+0000,article,World,News,internal-essential;Viruses;Medicine and Health;United States;Coronavirus (2019-nCoV);Vaccination and Immunization
1119,Rising vaccination rates in Europe.,"After a long, slow start, vaccination rates across the 27 nations in the E.U. are rising, with an average of nearly three million doses of Covid-19 vaccines administered each day last week.",Your Monday Briefing,2021-05-10T03:41:37+0000,article,Briefing,briefing,
1120,"From archery to yachting, and everything in between: Here are all the sports that are part of the Tokyo Games in 2021.","Thirty-three sports. Three hundred and thirty-nine events. And approximately 5,000 Olympic and Paralympic medals in waiting.",A Brief Guide to Every Sport at the Olympics,2021-05-10T04:01:14+0000,article,Sports,News,Olympic Games;Olympic Games (2020)
1121,"Gareth Evans, a creator of the hyperviolent AMC crime series, breaks down a battle from Sunday’s episode. “Every death should be a tragedy,” he said.","The kinetic crime series “Gangs of London,” currently airing on AMC, is a pulpy video game adaptation that follows a chaotic gang war that begins after the mysterious killing of the mob boss Finn Wallace (Colm Meaney). The major players include Finn’s vindictive son Sean (Joe Cole), the macho Welsh gangster Kinney Edwards (Mark Lewis Jones) and Kinney’s petulant son Darren (Aled ap Steffan). In the first episode, Darren kills Finn at the request of an unidentified rival. (Not even Darren knows who it is.)","In ‘Gangs of London,’ the Method Behind the Madness",2021-05-10T04:30:06+0000,article,Arts,News,"Television;Gangs of London (TV Program);Evans, Gareth Huw;AMC (TV Network)"
1122,An ESPN documentary looks at life inside the W.N.B.A. bubble. And a mini-series about L.G.B.T.Q. rights in America debuts on FX.,"Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, May 10-16. Details and times are subject to change.",What’s on TV This Week: ‘144’ and ‘Pride’,2021-05-10T05:00:07+0000,article,Arts,News,Television;Movies
1123,"The case hit a nerve for Australians, who consider the footwear a national, if unfashionable, symbol. But the brand’s owner in the United States had mounted a legal challenge against the idea that “ugg” is a generic term.","MELBOURNE, Australia — An Australian company’s long-shot bid to scrap a U.S. trademark on the word “Ugg” has suffered another blow after an American appeals court rejected its argument, in a loss that could have far-reaching consequences for Australian makers of the sheepskin boots.",Australian Company Loses Ugg Trademark Battle,2021-05-10T06:01:03+0000,article,Business Day,News,Australia;Ugg (Fashion Label);Suits and Litigation (Civil);Decisions and Verdicts;Trademarks and Trade Names;Shoes and Boots;United States
1124,Two leading candidates wanted to hold a huge party to celebrate New York City’s revival from the pandemic.,"There are just over six weeks left until the New York City mayoral primary election, and the race for the Democratic nomination is very much in flux.",Who’s the ‘Comeback’ Candidate? 5 Takeaways From the Mayor’s Race.,2021-05-10T07:00:07+0000,article,New York,News,"New York City;Elections, Mayors;Primaries and Caucuses;Democratic Party;Stonewall Democratic Club of New York City;Adams, Eric L;McGuire, Raymond J;Stringer, Scott M;Wiley, Maya"
1125,"The Hangzhou Safari Park in China did not admit that it was missing three of its animals for weeks, while a farmer wondered if the creature in the tea bushes was an oversize feline.",For a zoo to let a leopard escape is worrisome. To lose three of them and fail to warn residents for more than two weeks seems something else altogether.,"Was That a Giant Cat? Leopards Escape, and a Zoo Keeps Silent (at First).",2021-05-10T07:34:15+0000,article,World,News,China;Leopards;Zoos
1126,"In this lesson, students will learn more about the upcoming Summer Olympics and consider whether the Games should go on during a pandemic.",Featured Article: “The Tokyo Olympics Explained” by Victor Mather.,Lesson of the Day: ‘The Tokyo Olympics Explained’,2021-05-10T08:00:03+0000,article,The Learning Network,News,
1127,Gaza officials say 20 people were killed in the airstrikes. The escalation followed clashes between the Israeli police and Palestinian protesters at Al Aqsa Mosque in Jerusalem.,"JERUSALEM — Weeks of simmering tensions in Jerusalem between Palestinian protesters, the police and right-wing Israelis suddenly veered into military conflict on Monday, as a local skirmish in the decades-long battle for control of the city escalated into rocket fire and airstrikes in Gaza.","After Raid on Aqsa Mosque, Rockets From Gaza and Israeli Airstrikes",2021-05-10T08:12:17+0000,article,World,News,"Palestinians;Temple Mount (Jerusalem);Demonstrations, Protests and Riots;East Jerusalem;Israel;Gaza Strip;Defense and Military Forces;Civilian Casualties;Al Aqsa Mosque (Jerusalem);Hamas;War and Armed Conflicts"
1128,"Quin Jones, a death row inmate with nine days to live has a message for Governor Abbott of Texas: Please stop my execution.","Quin Jones, a death row inmate with nine days to live has a message for Governor Abbott of Texas: Please stop my execution.","Dear Gov. Abbott, Please Save My Life",2021-05-10T08:50:02+0000,multimedia,Opinion,Video,"Capital Punishment;Texas;Murders, Attempted Murders and Homicides;Prisons and Prisoners;your-feed-opinionvideo"
1129,"People taking cholesterol-lowering statin drugs often report muscle pain, but the pain may be the same when they take a look-alike placebo pill.","Many people who take the cholesterol-lowering statin drugs report that they cause muscle pain, but a randomized trial suggests that the pain is no different when they take a placebo pill.",Do Statins Really Cause Muscle Aches?,2021-05-10T09:00:07+0000,article,Well,News,Cholesterol;Statins (Cholesterol-Lowering Drugs);Muscles;Placebos;BMJ (Journal)
1130,Does the practice of sharing a list of graduates’ next stops in life celebrate their achievements? Or does it spur competition between students — and between schools?,Many high schools publish annual lists of colleges — or trade schools and military service branches — that their graduates will be attending or joining. Is there anything wrong with that?,Should High Schools Post Their Annual College Lists?,2021-05-10T09:00:07+0000,article,The Learning Network,News,
1131,"Jannick Malling, Public’s co-C.E.O., weighs the risks and rewards of the retail trading boom.","Running a social media platform is an endeavor loaded with land mines. (We’re looking at you, Facebook and Twitter.) So is running a retail trading app, as Robinhood found out when it suspended trading of GameStop at the start of this year. Now imagine doing both.",Who Wins in a Meme Stock World?,2021-05-10T09:00:09+0000,article,Opinion,Op-Ed,"Social Media;Stocks and Bonds;Mobile Applications;Malling, Jannick;Public Holdings Inc;Robinhood Financial LLC;GameStop Corporation;Computers and the Internet"
1132,Flowers demonstrates a beauty look inspired by the 1998 film “Velvet Goldmine.”,Flowers demonstrates a beauty look inspired by the 1998 film “Velvet Goldmine.”,How To | Create Full-Face Glam,2021-05-10T09:00:11+0000,multimedia,T Magazine,Video,Beauty (Concept)
1133,Quintin Phillippe Jones is scheduled to be executed on May 19. Today I tell the story of our friendship in the hope that it will save his life.,"My world had narrowed to a tiny, white-walled, fluorescent-lit hospital room in New York in 2012. I was 23 and enduring a seemingly hopeless struggle with leukemia, and I had spent much of the previous year in medical isolation, at times too sick to speak. I’d never felt so alone.",Quintin Jones Is Not Innocent. But He Doesn’t Deserve to Die.,2021-05-10T09:00:12+0000,article,Opinion,Op-Ed,"Capital Punishment;Prisons and Prisoners;Content Type: Personal Profile;Amnesties, Commutations and Pardons;Murders, Attempted Murders and Homicides;Jones, Quintin Phillippe;Jaouad, Suleika;Texas;your-feed-opinionvideo"
1134,"They can be, but in most cases, they should not be considered a nutritional substitute for dairy.","Gone are the days when the most complicated choice you had to make in the milk section of the dairy aisle was reduced fat or whole. Now, you’ll find carton after carton of dairy-like beverages made from foods you never thought could be “milked” — almonds, oats, rice, peas.",Are Plant Milks Good for You?,2021-05-10T09:00:13+0000,article,Style,News,Dairy Products;Milk;Diet and Nutrition;Vitamins;Food;Sugar;Labeling and Labels (Product);Health Foods
1135,The makeup artist and model Raisa Flowers takes a painterly approach to applying a pop of color.,The makeup artist and model Raisa Flowers takes a painterly approach to applying a pop of color.,How To | Create Dewy Skin & a Bold Eye,2021-05-10T09:00:13+0000,multimedia,T Magazine,Video,Cosmetics and Toiletries
1136,"Ceramics collection releases — or “dirt drops,” as one artist calls them — are getting more popular.","The magnetism of a good mug is hardly a new phenomenon. But during the pandemic, many ceramic artists have seen the kind of customer excitement more associated with clothing lines or concert tickets. Some pieces are selling out within seconds of being posted on websites and Instagram pages.",Gotta Have That Cute Mug? Act Fast.,2021-05-10T09:00:16+0000,article,Style,News,Quarantine (Life and Culture);Ceramics and Pottery;Social Media
1137,Lines like Tracee Ellis Ross’s Pattern Beauty and Flawless by Gabrielle Union are offering customers more choices than ever — and helping to remake the industry at large.,"Lisa Price, who launched the pioneering natural hair care line Carol’s Daughter in 1993, didn’t set out with the explicit goal to create products for natural hair. “At the time I just knew what was on my head, and the people to whom I had access,” she told me over Zoom recently from her home office in Brooklyn, her hair styled in a cascade of voluminous curls on one side and partly shaved on the other. She also knew that Black women looked mainly, at that time, to their own kitchens for hair care solutions (coconut oil to prevent breakage, ginger for scalp health) and that they needed more dedicated products than could be found on the few shelves — if any — hidden away at the back of drugstores that constituted the “ethnic hair” section.",The Brands Reimagining Natural Hair Care,2021-05-10T09:00:16+0000,article,T Magazine,News,Hair;Black People;Blacks;Shopping and Retail;Cosmetics and Toiletries;Shampoos and Hair Products;Beauty (Concept)
