,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
1306,Americans should learn the whole truth about our history. But it still makes sense to start with heroism and inspiration.,"I have my doubts about America. As a Catholic, my first loyalty is to a faith that predates and promises to outlast our Republic, that was disfavored for much of our history and may be headed into disfavor once again. American anti-Catholicism is far from the worst evil in this nation’s history, but it still instills a special obligation to take critiques of our Anglo-liberal-Protestant inheritance seriously, whether they come from radicals or traditionalists or both.",Why a Patriotic Education Can Be Valuable,2021-07-10T18:30:06+0000,article,Opinion,Op-Ed,"Education (K-12);Native Americans;Slavery (Historical);French, David A;United States;Parenting"
1307,"She painted her friends and lovers, as well as well-known artists, activists, critics and scholars.","My introduction to the painter Alice Neel was a screen print that hung on the living room wall of my grandparents’ home in Woodstock, N.Y. — a provocative portrait of Neel’s pouting granddaughter lounging on a striped chair. That portrait then moved within my family, to Minneapolis, San Francisco and, finally, to my apartment on the Upper West Side of Manhattan — down the street from where Neel painted and lived —  where it now hangs on my wall.",The Eclectic Lives BehindAlice Neel’s Portraits,2021-07-10T19:29:02+0000,article,Obituaries,News,"Neel, Alice;Art;Warhol, Andy;Childress, Alice;Hendricks, Geoffrey;Nemser, Cindy;Nochlin, Linda (1931- );Andrews, Benny (1930-2006)"
1308,Temperatures were broiling from Utah to California as another “heat dome” led Western states to set up cooling centers and issue motel vouchers.,"FURNACE CREEK, Calif. — For Gary Bryant, the tenth-of-a-mile walk from his modular home to the air-conditioned restaurant where he was working on Saturday was “quite enough” time outside.",Death Valley Hits 130 Degrees as Heat Wave Sweeps the West,2021-07-10T19:49:12+0000,article,U.S.,News,California;Death Valley (Calif);Death Valley National Park;Western States (US);Global Warming;Heat and Heat Waves
1309,Pentagon officials noted that the request was broad and did not specify the number or types of forces needed.,"WASHINGTON — Haiti’s request for U.S. troops to help stabilize the country following the assassination of its president presents a difficult choice for President Biden: send forces to aid a neighbor even as he is trying to pare down America’s military footprint overseas, or refrain and risk allowing the chaos unfolding there to escalate into a refugee crisis.",Biden Administration Shows Little Appetite for Haiti’s Troop Request,2021-07-10T19:49:47+0000,article,U.S.,News,"Haiti;Politics and Government;Biden, Joseph R Jr;United States Defense and Military Forces;United States International Relations;Moise, Jovenel (1968- );Assassinations and Attempted Assassinations;United Nations;Haitian-Americans;Refugees and Displaced Persons"
1310,"The top women’s player has long felt a deep connection with fellow Indigenous Australian Evonne Goolagong Cawley, who won her first Wimbledon singles title in 1971.","WIMBLEDON, England — Long before Ashleigh Barty became a Wimbledon champion, Evonne Goolagong Cawley believed Barty could be a Wimbledon champion.","With Wimbledon Win, Ashleigh Barty Continues Mentor’s Work",2021-07-10T19:57:41+0000,article,Sports,News,"Wimbledon Tennis Tournament;Tennis;Barty, Ashleigh;Cawley, Evonne Goolagong"
1311,"The book, ‘Ladies Leading,’ shines a spotlight on the highest ranking Black women in television news management. But even at the top, sexism and racism abound.","— Ava Thompson Greenwell, the author of “Ladies Leading: The Black Women Who Control Television News”","Hiring, Firing, Setting the Culture: Black Women at the Top of TV News",2021-07-10T20:40:41+0000,article,U.S.,News,Black People;Blacks;Discrimination;Women and Girls;Television
1312,"Hervis Rogers was ineligible to cast a ballot in the 2020 presidential primary because he was still on parole, according to the state’s attorney general. He now faces four decades in prison.",A 62-year-old Texas man who waited hours to cast a ballot in last year’s presidential primary was arrested this week on charges that he had voted illegally.,Texas Man Who Waited Hours to Vote Is Arrested on Charges of Illegal Voting,2021-07-10T21:14:33+0000,article,U.S.,News,"Texas;Rogers, Hervis Earl;Ex-Convicts;Voter Registration and Requirements;Voter Fraud (Election Fraud);Presidential Election of 2020;Black People;Blacks;Discrimination"
1313,The government rejected the accounts of women who said they were sexually assaulted by Egyptian security and justice officials during searches.,CAIRO — The Egyptian government has denied a report by The New York Times that women who encounter the country’s justice system risk sexual abuse during searches by state authorities.,Egypt Denies Times Report That Officials Sexually Abused Women,2021-07-10T21:35:58+0000,article,World,News,Politics and Government;Women and Girls;Women's Rights;Human Rights and Human Rights Violations;Search and Seizure;New York Times;Egypt
1314,Ashish Vengsarkar extracts maximum humor from his captive audience.,"SUNDAY PUZZLE — In his puzzle this week, Ashish Vengsarkar leaps across decades of pop culture tropes, playing crack-the-whip with solvers. Shamelessly, he drags us along hand-in-hand behind him down the chutes and up the ladders of dad joke territory, enticing us onward through a thicket of puns by dropping occasional amuse-gueules of ethnic food at strategic points on our route.",Certain Bridge Positions,2021-07-10T22:00:04+0000,article,Crosswords & Games,News,"Crossword Puzzles;Vengsarkar, Ashish (Crossword Constructor)"
1315,"The former world No. 1 may have lost to Ashleigh Barty, but she takes the value of learning to cope with falling short as a critical part of learning how to win.","WIMBLEDON, England — Karolina Pliskova was happy with how she had played in the Wimbledon final on Saturday, despite a disastrous start — she lost the first 14 points of the match — and the fact that it ended in a 6-3, 6-7 (4), 6-3 loss to Ashleigh Barty.","In Wimbledon Loss, Karolina Pliskova Sees a Silver Lining",2021-07-10T22:01:22+0000,article,Sports,News,"Tennis;Wimbledon Tennis Tournament;Pliskova, Karolina"
1316,The third fight between McGregor and Poirier could be the Ultimate Fighting Championship’s biggest spectacle of the year.,"U.F.C. 264 takes place Saturday night at T-Mobile Arena in Las Vegas. The early preliminary fights start at 6 p.m. Eastern, and the main pay-per-view card will begin at 10 p.m. McGregor and Poirier most likely will not fight until around midnight.",Here’s how to watch and stream the fight.,2021-07-10T22:07:24+0000,article,Sports,News,Ultimate Fighting Championship
1317,"His renderings of classic works of Buddhism, Taoism and more brought them to a general Western readership.","Thomas Cleary, who translated scores of Buddhist, Taoist, ancient Chinese and other texts into English, greatly broadening access to these works in the West, died on June 20 in Oakland, Calif. He was 72.","Thomas Cleary, Prolific Translator of Eastern Texts, Dies at 72",2021-07-10T22:08:36+0000,article,Books,Obituary (Obit),"Cleary, Thomas (1949-2021);Deaths (Obituaries);Translation and Interpreters;Books and Literature;Buddhism;Taoism;Muslims and Islam;The Art of War (Book)"
1318,"He found his way through the formerly unobtainable files of J. Edgar Hoover, whom he called “an insubordinate bureaucrat in charge of a lawless organization.”","Athan Theoharis, a pre-eminent historian of the F.B.I. whose indefatigable research into the agency’s formerly unobtainable files produced revelations about decades of civil liberties abuses under the leadership of J. Edgar Hoover, died on July 3 at his home in Syracuse, N.Y. He was 84.","Athan Theoharis, Chronicler of F.B.I. Abuses, Dies at 84",2021-07-10T22:21:42+0000,article,U.S.,Obituary (Obit),"Theoharis, Athan;Deaths (Obituaries);Federal Bureau of Investigation;Hoover, J Edgar;History (Academic Subject);United States Politics and Government;Books and Literature;Classified Information and State Secrets;Espionage and Intelligence Services;Wiretapping and Other Eavesdropping Devices and Methods;Freedom of Information Act;Surveillance of Citizens by Government;Writing and Writers"
1319,"The third fight between Conor McGregor and Dustin Poirier is expected to be one of the biggest sporting events of the year, and perhaps just as alluring as the fight itself is the spectacle of celebrities expected to be in attendance to watch two of the Ultimate Fighting Championship’s biggest stars face off.","The third fight between Conor McGregor and Dustin Poirier is expected to be one of the biggest sporting events of the year, and perhaps just as alluring as the fight itself is the spectacle of celebrities expected to be in attendance to watch two of the Ultimate Fighting Championship’s biggest stars face off.","Donald Trump will attend the fight, Dana White said.",2021-07-10T23:07:46+0000,article,Sports,News,
1320,The Texas Legislature is trying again after Democrats staged an abrupt walkout in May to kill a Republican plan narrowing voting options in the state.,"AUSTIN — The issues and arguments were familiar, but the road ahead revolved around a more novel question as nearly 100 witnesses lined a Capitol hallway awaiting the start of an 8 a.m. committee hearing on voting rights in Texas: Do Democrats have a second act?","After Walkout, Texas Voting Showdown Part II Looms",2021-07-10T23:22:29+0000,article,U.S.,News,Texas;State Legislatures;Democratic Party;Republican Party;Voter Registration and Requirements;Absentee Voting;Law and Legislation;Politics and Government
1321,A star player’s glittering career finally gets the one honor it was missing: a major title with his national team.,"Lionel Messi finally ticked the last empty box in his glittering soccer career on Saturday night, leading Argentina past host Brazil, 1-0, in the final of the Copa América in Rio de Janeiro.",Lionel Messi and Argentina Beat Brazil in Copa América Final,2021-07-11T02:01:49+0000,article,Sports,News,"Soccer;Messi, Lionel;Neymar;Copa America (Soccer);ARGENTINA;Brazil"
1322,"In possibly the biggest fight of his career, the welterweight Max Griffin beat Carlos Condit via unanimous decision with a dominant first round in which he landed a series of clean leg kicks.","In possibly the biggest fight of his career, the welterweight Max Griffin beat Carlos Condit via unanimous decision with a dominant first round in which he landed a series of clean leg kicks.",Max Griffin closed the preliminary bouts with a win over Carlos Condit.,2021-07-11T02:12:37+0000,article,Sports,News,
1323,Appearing on TV news shows lets Times reporters take their work to a wider audience. But the opportunities must be handled with care.,“What do you think?”,"More Prep, More Readers: When Journalists Go on the Air",2021-07-11T02:46:05+0000,article,Times Insider,News,"New York Times;News and News Media;Television;Cable Television;CBS Corporation;CNN;MSNBC;Karni, Annie;Benner, Katie;Kanno-Youngs, Zolan"
1324,An exciting first bout of the U.F.C. 264 main card ended with fan favorite Sean O’Malley getting a technical knockout over Kris Moutinho in Las Vegas.,An exciting first bout of the U.F.C. 264 main card ended with fan favorite Sean O’Malley getting a technical knockout over Kris Moutinho in Las Vegas.,Sean O’Malley hit Kris Moutinho with flurries upon flurries.,2021-07-11T02:57:56+0000,article,Sports,News,
1325,"Quotation of the Day for Sunday, July 11, 2021.","“My mother kept us safe like an umbrella does, from the heat and rain of life.”","Quotation of the Day: ‘Mother, When Will You Come?’",2021-07-11T03:02:04+0000,article,Today’s Paper,Quote,
1326,"Corrections that appeared in print on Sunday, July 11, 2021.","An article last Sunday about masks as a signifier of social class misspelled the surname of a public relations strategist who was recently shopping in Hudson Yards. He is Mark Pasetsky, not Pasektsky.","Corrections: July 11, 2021",2021-07-11T03:02:31+0000,article,Corrections,Correction,
1327,"Amanda Nunes reigns atop the U.F.C. women’s bantamweight division, and it is unlikely that she will release that grip anytime soon based on her recent performances.","Amanda Nunes reigns atop the U.F.C. women’s bantamweight division, and it is unlikely that she will release that grip anytime soon based on her recent performances.",Irene Aldana got a statement win.,2021-07-11T03:10:03+0000,article,Sports,News,
1328,Tuivasa won in the first round.,"For just a few seconds Greg Hardy had an advantage. Sensing blood in the water, he advanced on Tai Tuivasa. But he did not sense Tuivasa’s left fist, and just over a minute into the first round it dropped Hardy to the canvas, and the fight was over.",Tai Tuivasa knocked out Greg Hardy then pounded beers.,2021-07-11T03:37:26+0000,article,Sports,News,
1329,"Nigeria defeated a roster stacked with All-N.B.A. players on Saturday, becoming the first African team to beat the U.S. men’s national team.","The U.S. men’s basketball team was upset by Nigeria on Saturday evening in its first exhibition game ahead of the Tokyo Olympics, a stunning outcome even if the effects are more symbolic than likely to affect the United States’ eventual gold medal hopes.",Nigeria Wins Historic Upset Over Team U.S.A. in Olympic Exhibition,2021-07-11T03:53:23+0000,article,Sports,News,"Basketball;Olympic Games (2020);National Basketball Assn;Brown, Mike (1970- );Durant, Kevin;Lillard, Damian"
1330,Kareem Abdul-Jabbar and Oscar Robertson were the top two scorers on Milwaukee’s 1971 title team. They’re rooting for Giannis Antetokounmpo to win it all this year.,"The Milwaukee Bucks’ only title came in 1971, when they swept the Baltimore Bullets.",The Bucks Have Big-Time Supporters: Kareem and Oscar Robertson,2021-07-11T04:01:07+0000,article,Sports,News,"ABDUL-JABBAR, KAREEM;Robertson, Oscar;Antetokounmpo, Giannis (1994- );Basketball;Trades (Sports);Content Type: Personal Profile;NBA Championship;National Basketball Assn;Milwaukee Bucks"
1331,Dustin Poirier won via a doctor’s stoppage when McGregor was unable to report for the second round.,"Conor McGregor lost his rematch against Dustin Poirier after a bizarre end to the first round in which McGregor appeared to break either his lower left leg or his ankle. As McGregor and Poirier swung at each other, McGregor stumbled backward and broke a bone without Poirier hitting him.",Conor McGregor appeared to break a bone at the end of Round 1.,2021-07-11T04:48:34+0000,article,Sports,News,
1332,"Dana White, the U.F.C. president, said Conor McGregor would have surgery on his left leg on Sunday.","Conor McGregor said he would walk Dustin Poirier “around the octagon like a dog.” Instead, he laid next to the cage with a cadre of medics attending to him while the referee, Herb Dean, raised Poirier’s left hand in victory.",The intensity and awkwardness leaves a window for Poirier and McGregor to fight again.,2021-07-11T05:17:04+0000,article,Sports,News,"White, Dana (1969- );McGregor, Conor (1988- );Poirier, Dustin"
1333,"The plane was engaged in aerial reconnaissance over the Cedar Basin fire when it crashed on Saturday, the Bureau of Land Management said.","Two people who were helping to fight a wildfire in western Arizona died on Saturday when their plane crashed, the Bureau of Land Management said.",Two Are Killed in Arizona Firefighting Plane Crash,2021-07-11T05:34:58+0000,article,U.S.,News,"Wildfires;Aviation Accidents, Safety and Disasters;Fires and Firefighters;ARIZONA;Bureau of Land Management"
1334,"A Clash singalong, running an errand before the big fight and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:,‘I Came Across a Guy Who Was Sitting on the Curb With a Guitar’,2021-07-11T07:00:07+0000,article,New York,News,New York City
1335,"The stunning rise of England’s soccer team is helping define a new vision of Englishness, putting the lie to those who would stir culture wars.","LONDON — Lee Anderson will not be watching the match. He has not seen so much as a minute of England’s progress through this summer’s European soccer championship. He missed the drab, underwhelming early games, the thrilling, cathartic victory against Germany, the smooth dismissal of Ukraine and the gripping, tortuous defeat of Denmark.",Soccer Success Is Making England ‘Whole Again’,2021-07-11T07:00:10+0000,article,World,News,"UEFA European Football Championship;Referendums;Race and Ethnicity;Patel, Priti (1972- );Kane, Harry (1993- );Rashford, Marcus (1997- );England"
1336,"When a Northern Cheyenne family questioned their daughter’s untimely death, official indifference deepened their pain — and their suspicions.","NORTHERN CHEYENNE RESERVATION, Mont. — The knock on the door came at 3 a.m., when Pauline Highwolf opened it to see a police officer from the Bureau of Indian Affairs. “Don’t tell me,” she said, backing away.",How Did Allison Highwolf Die? Distrust Fuels a Mystery in Indian Country.,2021-07-11T07:00:11+0000,article,U.S.,News,"Highwolf, Allison (1989-2015);Native Americans;Big Horn County (Mont);Montana;Women and Girls;Murders, Attempted Murders and Homicides;Assaults;Sex Crimes;Missing Persons"
1337,"The 11-day war between Israel and Hamas ended in May, but for Israelis living and working within range of Gaza, the fear of attack is ever present. We spoke with four people affected by rockets and mortars about their decisions to stay on or leave.","The 11-day war between Israel and Hamas ended in May, but for Israelis living and working within range of Gaza, the fear of attack is ever present. We spoke with four people affected by rockets and mortars about their decisions to stay on or leave.","No Rockets, but Anxiety Persists in Southern Israel",2021-07-11T09:00:01+0000,multimedia,World,Video,Palestinians;War and Armed Conflicts;Hamas;Israel;Gaza Strip;Foreign Workers;Thailand
1338,A new collection of letters reveals a self divided between author and woman.,THE LETTERS OF SHIRLEY JACKSON Edited by Laurence Jackson Hyman in consultation with Bernice M. Murphy,The Alternating Identities of Shirley Jackson,2021-07-11T09:00:02+0000,article,Books,Review,"Books and Literature;Hyman, Laurence Jackson;Jackson, Shirley;The Letters of Shirley Jackson (Book)"
1339,Recent residential sales in New York City and the region.,"Each week, our survey of recent residential sales in New York City and the surrounding region focuses on homes that sold around a certain price point, allowing you to compare single-family homes, condos and co-ops in different locales.","Homes That Sold for Around $800,000",2021-07-11T09:00:08+0000,article,Real Estate,News,"Real Estate and Housing (Residential);Beekman Place (Manhattan, NY);Greenwich Village (Manhattan, NY);Prospect Lefferts Gardens (Brooklyn, NY);Jersey City (NJ);Ossining (NY)"
1340,A deadly condo collapse in Florida has prompted a close look at other buildings.  A luxury tower in Bal Harbour was deemed safe by an inspector but is spending $4.5 million in restoration.,"BAL HARBOUR, Fla. — The condo complex at the exclusive address of Bal Harbour 101 in South Florida feels more like a luxury hotel than somebody’s home. At the entrance, residents are greeted by a marble fountain and a valet. Inside is a private restaurant. The balconies upstairs offer panoramic ocean views.","‘Lord, Hear Me’: Residents in Florida Condos Fear They Could be Next",2021-07-11T09:00:09+0000,article,U.S.,News,"Surfside, Fla, Building Collapse (2021);Buildings (Structures);Restoration and Renovation;Condominiums;Kilsheimer, Allyn;Bal Harbour (Fla);Florida"
1341,"Her new novel, “Intimacies,” introduces readers to the perceptive, digressive mind of an interpreter at The Hague who is dealing with loss, an uncertain relationship and an insecure world.","Not long after her father died, Katie Kitamura remembers hearing Charles Taylor speak.",Katie Kitamura and the Cognitive Dissonance of Being Alive Right Now,2021-07-11T09:00:11+0000,article,Books,News,"Kitamura, Katie;Writing and Writers;Books and Literature;Content Type: Personal Profile;Intimacies (Book);A Separation (Book)"
1342,"More than 20,000 people, many of them disabled, poor or people of color, were forced to undergo the procedure under the state’s decades-long eugenics program.","Leonard Bisel was 15 when the state of California decided that he should not have children, threatening to lock him up and force him to do hard labor if he did not submit to sterilization.",‘You Just Feel Like Nothing’: California to Pay Sterilization Victims,2021-07-11T09:00:11+0000,article,U.S.,News,Reparations;Discrimination;Politics and Government;Sterilization (Reproductive);Disabilities;Abuse of the Disabled;California;Selah (Wash);United States;States (US)
1343,Scientists have been dreaming of disease-detecting breathalyzers for years. Has the time for the technology finally come?,"In May, musicians from dozens of countries descended on Rotterdam, the Netherlands, for the Eurovision Song Contest. Over the course of the competition, the performers — clad in sequined dresses, ornate crowns or, in one case, an enormous pair of angel wings — belted and battled it out for their chance at the title.",A Covid Test as Easy as Breathing,2021-07-11T09:00:11+0000,article,Health,News,your-feed-science;your-feed-health;Coronavirus (2019-nCoV);Tests (Medical);Breathomix BV;Innovation;Disease Rates
1344,Here’s what you need to know about the week’s top stories.,(Want to get this briefing by email? Here’s the sign-up.),"Haiti, G20, Euro 2020: Your Weekend Briefing",2021-07-11T09:26:41+0000,article,Briefing,briefing,
1345,"As South Africa’s rugby team prepares to host the British and Irish Lions, we talk to Siya Kolisi, the team’s first Black captain, about the Springboks and growing up in a poor township.","South Africa’s national rugby union team, the Springboks, won the World Cup back on Nov. 2, 2019.","Q&A: Siya Kolisi on Rugby, Race and What’s Next for South Africa",2021-07-11T09:34:14+0000,article,Sports,News,"Kolisi, Siya;Rugby;South Africa;Springboks (Rugby Team);British and Irish Lions (Rugby Team);Content Type: Personal Profile;Black Lives Matter Movement"
1346,"An audio recording claimed to be of Martine Moïse, who was wounded in the attack that killed her husband, urged people to carry on his “battle.” But doubts were raised about the clip’s authenticity.","An audio recording said to be of Martine Moïse, the widow of President Jovenel Moïse of Haiti, has urged people to carry on his “battle” in a country long plagued by gang violence and now plunged into a deep institutional crisis.",A message said to be from the president’s widow is posted to Twitter.,2021-07-11T09:51:03+0000,article,World,News,"Assassinations and Attempted Assassinations;Moise, Martine;Moise, Jovenel (1968- );Miami (Fla);Haiti"
1347,"At the end of a gathering of the finance ministers of the Group of 20 nations, the U.S. Treasury secretary called for an acceleration of vaccine distribution worldwide.",VENICE — Treasury Secretary Janet L. Yellen said on Sunday that she was concerned that coronavirus variants could derail the global economic recovery and called for an urgent push to deploy vaccines more rapidly around the world.,Janet Yellen Warns That Coronavirus Variants Threaten Global Recovery,2021-07-11T10:21:16+0000,article,U.S.,News,"United States Economy;Vaccination and Immunization;Coronavirus (2019-nCoV);International Monetary Fund;Treasury Department;Yellen, Janet L"
1348,Who really represents the country?,"BERLIN — It is an odd thing, to watch your country of birth from afar. Having been in Germany for seven years, I sometimes feel the connection to England with an even greater intensity than I did when I was living there. I find myself being more passionate about its politics — and, of course, its football.","In the Big Euro 2020 Game, I Knew the England I Was Rooting For",2021-07-11T11:11:37+0000,article,Opinion,Op-Ed,"Soccer;UEFA European Football Championship;Rashford, Marcus (1997- );Johnson, Boris;Politics and Government;England"
1349,How one man completed a third trans-Atlantic kayak trip just shy of his 71st birthday.,"For Aleksander Doba, pitting himself against the wide-open sea — storms, sunstroke, monotony, hunger and loneliness — was a way to feel alive in old age. Today, listen to the story of a man who paddled toward the existential crisis that is life and crossed the Atlantic alone in a kayak. Three times.",From The Sunday Read Archives: ‘Alone at Sea’,2021-07-11T13:00:07+0000,article,Podcasts,News,Adventure Travel;Kayaks;Atlantic Ocean;Poland;Oceans and Seas;audio-neutral-immersive;audio-positive-escape
1350,"At Wembley Stadium, where London has been following in the footsteps of Belfast and Boston, good times never seemed so good (so good, so good, so good).","After a tough year for London — and a tough 55 years for fans of England’s men’s soccer team — the city’s Wembley Stadium is roaring again, and the fans are singing an American song.",Why Do English Soccer Fans Sing ‘Sweet Caroline’?,2021-07-11T13:06:39+0000,article,Sports,News,"Sweet Caroline (Song);Diamond, Neil;Soccer;Fans (Persons);Wembley Stadium (London, England);England;Boston Red Sox;Pop and Rock Music;UEFA European Football Championship"
1351,"His star power is enormous. But after breaking his leg in a fight on Saturday, the sport must bank on other athletes.","LAS VEGAS — As Conor McGregor waited inside the octagon for Dustin Poirier to enter, he bounced around, looking fluid, fresh and agile.","With Conor McGregor Injured, U.F.C. Faces Big Challenges",2021-07-11T13:16:43+0000,article,Sports,News,"Mixed Martial Arts;Ultimate Fighting Championship;McGregor, Conor (1988- );Poirier, Dustin;White, Dana (1969- )"
1352,The V.S.S. Unity is making its fourth trip to space.,"The rocket plane, a type called SpaceShipTwo, is about the size of an executive jet. In addition to the two pilots, there can be up to four people in the cabin. The particular SpaceShipTwo that flew on Sunday is named V.S.S. Unity.","What is Virgin Galactic’s space plane, and what did it do?",2021-07-11T13:17:38+0000,article,Science,News,Virgin Galactic;Rocket Science and Propulsion;Private Spaceflight
1353,Virgin Galactic is one among a long line of flashy upstart businesses promoted by the English entrepreneur.,"Founding a space exploration company was perhaps an unsurprising step for Mr. Branson, who has made a career — and a fortune estimated at $6 billion — building flashy upstart businesses that he promotes with a showman’s flair.",Why did Richard Branson take this risk?,2021-07-11T13:17:38+0000,article,Science,News,"Branson, Richard;Private Spaceflight;Virgin Galactic;Virgin Group"
1354,What you need to know about Richard Branson and crew's space plane flight.,Richard Branson finally got his trip to space on Sunday.,Branson and the crew received astronaut wings after their successful trip to space.,2021-07-11T13:17:38+0000,article,Science,News,"Virgin Galactic;Private Spaceflight;Branson, Richard"
1355,"Along with Mr. Branson, three crew and two pilots are aboard the Unity.",The pilots are David Mackay and Michael Masucci.,Who were the crew members aboard the flight?,2021-07-11T13:17:40+0000,article,Science,News,"Virgin Galactic;Masucci, Michael V;Branson, Richard"
1356,Ultramarathons may be the ultimate endurance leveling ground. Half of the top 30 finishers at this year’s Western States 100-mile race were women.,Beth Pascall did not know what was happening behind her.,"In a 100-Mile Race That Demands Both Physical and Mental Fortitude, Women Set the Pace",2021-07-11T13:26:08+0000,article,Sports,News,"Women and Girls;Ultramarathon Running;Walmsley, Jim (1990- );Dauwalter, Courtney;California"
1357,"“It’s clear now, I think, that you can detect this disease with a breath test,” said one scientist.","Scientists have long been interested in creating portable devices that can quickly and painlessly screen a person for disease simply by taking a whiff of their breath. But delivering on this dream has proved to be a challenge. Different diseases may cause similar breath changes. Diet can affect the chemicals someone exhales, as can smoking and alcohol consumption, potentially complicating disease detection.",A number of breath-based coronavirus tests are in development around the world.,2021-07-11T13:30:50+0000,article,World,News,Coronavirus (2019-nCoV);Food and Drug Administration
1358,The country’s lockdowns to keep the coronavirus at bay may have helped spur an outbreak of a flulike illness in children.,"Strict lockdowns in New Zealand last year appear to have contributed to a recent outbreak in children of respiratory syncytial virus, or R.S.V., a highly contagious, flulike illness whose symptoms include a runny nose, coughing, sneezing and fever.","New Zealand, where Covid-19 is dormant, fights another respiratory virus, and other news from around the world.",2021-07-11T13:30:50+0000,article,World,News,New Zealand;Coronavirus (2019-nCoV);Viruses
1359,"Across the region, everyday activities are again being restricted even as the West edges back to normalcy.","In recent days, Indonesia has reported nearly twice as many coronavirus cases as the United States. Malaysia’s per capita caseload is roughly on par with those of Brazil and Iran. And the latest Covid surges in Japan and South Korea have prompted harsh new restrictions on movement there, effective Monday.","Short on vaccines, Asia grapples with Delta-driven outbreaks.",2021-07-11T13:30:51+0000,article,World,News,"Coronavirus (2019-nCoV);Vaccination and Immunization;Far East, South and Southeast Asia and Pacific Areas"
1360,"When Sha’Carri Richardson was denied a spot in the Tokyo Olympics after testing positive for marijuana, it reignited a debate about using cannabis to aid in sports. Does it actually help?","Josiah Hesse, a journalist who lives in Colorado, never voluntarily exercised a day in his life until he turned 30, when he decided to start doing it for health reasons. But right away, he hated working out.",Can Marijuana Make You a Better Athlete?,2021-07-11T13:36:50+0000,article,Well,News,"Marijuana;Exercise;Athletics and Sports;Research;Running;Anxiety and Stress;Richardson, Sha'Carri"
1361,Joseph Lambert has been backed by a group of lawmakers and a coalition of parties to become the country’s provisional president.,"Just days after the assassination of President Jovenel Moïse of Haiti, a high-stakes battle for control of the country is heating up, and the president of the Senate, Joseph Lambert, is among those jockeying for power.",The leader of Haiti’s Senate is among those vying for power.,2021-07-11T13:38:04+0000,article,World,News,"Politics and Government;Assassinations and Attempted Assassinations;Moise, Jovenel (1968- );Haiti;Lambert, Joseph (1961- )"
1362,Texas police arrested Mingo as part of their investigation into an act alleged to have taken place in 2019.,"Barkevious Mingo, an eight-year N.F.L. veteran, was arrested in Arlington, Texas, on Thursday night and charged with indecency involving sexual contact with a minor, a felony.","Barkevious Mingo, N.F.L. Veteran, Charged With Child Sex Crime",2021-07-11T13:58:07+0000,article,Sports,News,Child Abuse and Neglect;Football;Sex Crimes;National Football League
1363,"As fans filled the streets outside Wembley again on Sunday ahead of the Euro 2020 final, it is worth remembering that it was not by chance that all four semifinalists — England, Italy, Spain and Denmark — played all three of their group games at home, reducing the amount of time and energy they might have lost to travel over the course of the monthlong championship.","As fans filled the streets outside Wembley again on Sunday ahead of the Euro 2020 final, it is worth remembering that it was not by chance that all four semifinalists — England, Italy, Spain and Denmark — played all three of their group games at home, reducing the amount of time and energy they might have lost to travel over the course of the monthlong championship.",Will home-field advantage be the difference (again) today?,2021-07-11T14:03:29+0000,article,Sports,News,
1364,"The battle for the Golden Boot, awarded to the tournament’s top scorer, will be decided today, and the England forwards Harry Kane (four goals) and Raheem Sterling (three) seem to be the only two players left with a realistic chance to catch the current leaders, Patrick Schick and Cristiano Ronaldo, who both scored five before departing Euro 2020.","The battle for the Golden Boot, awarded to the tournament’s top scorer, will be decided today, and the England forwards Harry Kane (four goals) and Raheem Sterling (three) seem to be the only two players left with a realistic chance to catch the current leaders, Patrick Schick and Cristiano Ronaldo, who both scored five before departing Euro 2020.",Euro 2020’s top scorer is the own goal.,2021-07-11T14:09:19+0000,article,Sports,News,
1365,"Before Zaila became the first Black American to win the Scripps National Spelling Bee, other Black students faced decades of discrimination and doubts about their abilities.","In 1936, MacNolia Cox, a 13-year-old girl from Akron, Ohio, made it to the final round of the National Spelling Bee.","Behind Zaila Avant-garde’s Win, a History of Struggle for Black Spellers",2021-07-11T14:11:25+0000,article,U.S.,News,"Black People;Blacks;Spelling;Scripps National Spelling Bee;Segregation and Desegregation;AKRON BEACON JOURNAL;Avant-garde, Zaila;Maxwell, Jody-Anne;Discrimination;Race and Ethnicity"
1366,Family and medical leave is hard to come by for independent workers.,Good morning.,"For Freelancers, Taking Time Off for a Baby Is Risky",2021-07-11T14:18:06+0000,article,Business Day,News,"Labor and Jobs;Freelancing, Self-Employment and Independent Contracting;Content Type: Service;Family Leaves;Paid Time Off;American Rescue Plan (2021);Freelancers Union"
1367,"Consider gado-gado, ground lamb pulao or sheet-pan baked feta.","Good morning. It’d be nice to steer into the worlds of tiny houses, #vanlife and trail cooking. But I’d want a lot of cooking equipment, too, which complicates matters: a smoker and a 60-inch grill, say, along with a propane hob cooker; a discada; a 110-quart cooler filled with pellet ice. I’d want shovels for clambakes, a rotisserie, a Schwenker and absolutely a wood-burning pizza oven on a trailer to haul behind the van or the house, depending. So this remains a pipe dream.",What to Cook This Week,2021-07-11T14:30:00+0000,article,Food,News,Cooking and Cookbooks;Content Type: Service
1368,England vs. Italy is not the only major final this weekend.,England vs. Italy is not the only major final this weekend.,"Far from Europe, another cathartic victory.",2021-07-11T14:32:11+0000,article,Sports,News,"Soccer;Copa America (Soccer);Messi, Lionel"
